osm_id,man_made,tower_type,telecom,communication_mobile_phone,name,geometry
12077712603,tower,communication,,,,POINT (121.0365821 14.6977699)
12761017552,tower,communication,,yes,,POINT (121.0336115 14.7006043)
9758664198,tower,communication,,yes,,POINT (121.0225274 14.7024489)
7538387701,tower,communication,,,,POINT (121.03930330000001 14.705695700000001)
4217497565,tower,communication,,,,POINT (121.03924830000001 14.705743600000002)
7538387702,tower,communication,,,,POINT (121.0393368 14.7057476)
291699613,tower,communication,,,,POINT (121.03907260000001 14.706092700000001)
3278029941,tower,communication,,,,POINT (120.53077990000001 14.801722100000001)
1256262815,tower,communication,,,Smart,POINT (120.52712720000001 14.807257400000001)
466616923,tower,communication,,,,"LINESTRING (120.4762486 14.8346551, 120.4763302 14.8347154, 120.4764188 14.8346033, 120.4763373 14.834543, 120.4762486 14.8346551)"
107281604,mast,communication,,,,"LINESTRING (120.4777474 14.8359114, 120.4776616 14.836028, 120.4775404 14.8359447, 120.4776262 14.8358281, 120.4777474 14.8359114)"
3001780755,tower,communication,,,,POINT (120.53594480000001 14.8718681)
1074904471,tower,communication,,,,"LINESTRING (120.5180614 14.882499, 120.5181098 14.8824167, 120.5181957 14.8824639, 120.5181473 14.8825462, 120.5180614 14.882499)"
295056926,tower,communication,,,,"LINESTRING (120.5346876 14.8943276, 120.5347427 14.8942694, 120.5346889 14.8942218, 120.5346338 14.89428, 120.5346876 14.8943276)"
12750162511,tower,communication,,,,POINT (120.4736039 14.8986619)
1079520398,communications_tower,communication,,,,"LINESTRING (120.4620866 14.9114415, 120.4620545 14.9113238, 120.4621896 14.9112894, 120.4622217 14.911407, 120.4620866 14.9114415)"
1079520397,communications_tower,communication,,,,"LINESTRING (120.4614282 14.9136783, 120.4613465 14.9135722, 120.461452 14.9134963, 120.4615337 14.9136024, 120.4614282 14.9136783)"
9327457910,tower,communication,,,,POINT (120.58202550000001 14.5977145)
475760801,communications_tower,communication,,,,"LINESTRING (120.5790509 14.6168517, 120.5790985 14.6168491, 120.5790962 14.6168083, 120.5790485 14.6168109, 120.5790509 14.6168517)"
1078559771,tower,communication,,,,"LINESTRING (120.5751752 14.6288798, 120.5752039 14.6288104, 120.5752663 14.6288346, 120.5752376 14.628904, 120.5751752 14.6288798)"
1238672385,tower,communication,,gsm;umts;lte,,POINT (120.5923212 14.931319)
243258217,tower,communication,,gsm;umts;lte,,"LINESTRING (120.6010891 14.9379636, 120.6010907 14.9379256, 120.6011229 14.9379268, 120.6011214 14.9379648, 120.6010891 14.9379636)"
816074362,tower,communication,,,,"LINESTRING (120.5672103 14.9142589, 120.5671706 14.9142907, 120.5672162 14.9143439, 120.5672559 14.914312, 120.5672103 14.9142589)"
1079520394,communications_tower,communication,,,,"LINESTRING (120.4608351 14.9229392, 120.4608105 14.9228499, 120.4609119 14.9228238, 120.4609365 14.9229131, 120.4608351 14.9229392)"
816826418,communications_tower,communication,,,,"LINESTRING (120.461615 14.9391432, 120.4615751 14.9390616, 120.4617043 14.9390025, 120.4617443 14.9390841, 120.461615 14.9391432)"
5681852351,tower,communication,,,,POINT (120.9684467 14.693820500000001)
7271896988,tower,communication,,,PLDT Valenzuela,POINT (120.96858590000001 14.694928)
7470839524,tower,communication,,gsm;umts;lte,,POINT (120.9691179 14.7508496)
11167483469,tower,communication,,,,POINT (120.9758288 14.813879100000001)
1149475974,communications_tower,communication,,,,"LINESTRING (120.9734393 14.824168, 120.9734439 14.8240747, 120.973533 14.8240787, 120.9735285 14.8241721, 120.9734393 14.824168)"
1149447856,communications_tower,communication,,,,"LINESTRING (120.9743856 14.8362083, 120.9743488 14.8361398, 120.9744288 14.8360996, 120.9744656 14.836168, 120.9743856 14.8362083)"
12185729442,mast,communication,,,DWAX-AM Radio Transmitter,POINT (121.11661790000001 14.5422699)
8604683949,tower,communication,,,,POINT (121.08833940000001 14.5435735)
9845515698,tower,communication,,yes,,POINT (121.07453140000001 14.551059700000001)
3889030682,tower,communication,,,,POINT (121.19140730000001 14.5530436)
11022805399,tower,communication,,,,POINT (121.19137640000001 14.5530652)
5930570190,street_cabinet,,,,,POINT (121.07987530000001 14.556378200000001)
8627626895,tower,communication,,,,POINT (121.0837252 14.560360300000001)
11369895123,tower,communication,,,,POINT (121.13359290000001 14.560549100000001)
8496394416,street_cabinet,,,,,POINT (121.0700913 14.561028400000001)
8597094664,tower,communication,,,,POINT (121.07514690000001 14.561616800000001)
8597094679,tower,communication,,,,POINT (121.07400430000001 14.5617154)
8406879244,street_cabinet,,,,,POINT (121.089937 14.5626438)
325122592,tower,communication,,,,"LINESTRING (121.1371244 14.5657702, 121.137244 14.5656923, 121.1372855 14.5657519, 121.1371659 14.5658298, 121.1371244 14.5657702)"
3879503801,tower,communication,,,,POINT (121.1235877 14.565797700000001)
3889077218,tower,communication,,,,POINT (121.19091590000001 14.571377100000001)
9859445345,tower,communication,,yes,,POINT (121.0904282 14.571518500000002)
3907587484,tower,communication,,,,POINT (121.1082662 14.5727788)
915743378,communications_tower,communication,,,,"LINESTRING (121.0947889 14.5751227, 121.0947751 14.575219, 121.0948821 14.5752333, 121.0948959 14.5751371, 121.0947889 14.5751227)"
3908949951,tower,communication,,,,POINT (121.14288210000001 14.575938)
1482034252,tower,communication,,,,POINT (121.1779717 14.5760251)
3708333994,street_cabinet,,,,,POINT (121.06403630000001 14.576191900000001)
11074217937,tower,communication,,,,POINT (121.1930126 14.576530600000002)
3907598840,tower,communication,,,,POINT (121.10995100000001 14.576563900000002)
11074217938,tower,communication,,,,POINT (121.1930542 14.576682400000001)
3890450417,tower,communication,,,,POINT (121.1679819 14.577012700000001)
8390299722,street_cabinet,,,,,POINT (121.10751320000001 14.5774807)
12682691190,,,data_center,,Comclark Network And Technology,POINT (121.0740258 14.577508400000001)
3890450451,tower,communication,,,,POINT (121.16802990000001 14.5775339)
4295663289,mast,communications,,,,POINT (121.06780300000001 14.578933800000001)
325122685,tower,communication,,,,"LINESTRING (121.1363731 14.5793711, 121.1365311 14.5793146, 121.1364481 14.5792036, 121.1363363 14.5792271, 121.1363731 14.5793711)"
1108912721,communications_tower,communication,,,,"LINESTRING (121.0923176 14.5806779, 121.0923442 14.580632, 121.092393 14.5806585, 121.0923664 14.5807044, 121.0923176 14.5806779)"
3890806528,tower,communication,,,,POINT (121.1670146 14.5815692)
3890806545,tower,communication,,,,POINT (121.1676609 14.582206900000001)
9163863930,tower,communication,,,,POINT (121.12610550000001 14.5832534)
11944601827,tower,communication,,,,POINT (121.0873222 14.584512700000001)
747710235,mast,,,,,POINT (121.06706940000001 14.587287600000002)
6840897386,tower,communication,,yes,,POINT (121.10024120000001 14.5888042)
8832674828,tower,communication,,,,POINT (121.089303 14.590762600000001)
3941033161,tower,communication,,,,POINT (121.1813898 14.5997772)
10294277857,tower,communication,,,,POINT (121.16784340000001 14.6031607)
7494446027,street_cabinet,,,,,POINT (121.05371740000001 14.5739762)
7538387692,tower,communication,,,,POINT (121.05061140000001 14.5763592)
7538387695,tower,communication,,,,POINT (121.06311860000001 14.584131200000002)
4281387389,tower,communication,,,,POINT (121.05819400000001 14.5860696)
747620930,tower,communication,,,,POINT (121.0620327 14.5871753)
8754651523,street_cabinet,,,,,POINT (121.05039380000001 14.6032288)
8754651524,street_cabinet,,,,,POINT (121.05040880000001 14.6032358)
8754651525,street_cabinet,,,,,POINT (121.0504238 14.603242900000001)
7271896830,street_cabinet,,,,,POINT (121.05173740000001 14.621904200000001)
7271897430,street_cabinet,,,,,POINT (121.0601254 14.623419)
279724624,tower,communication,,,,POINT (121.16789240000001 14.6031756)
369314967,tower,communication,,,,POINT (121.16758530000001 14.603585700000002)
9809575835,tower,communication,,,,POINT (121.16968270000001 14.605830800000001)
9809575836,tower,communication,,,,POINT (121.16937700000001 14.605849000000001)
9809575833,tower,communication,,,,POINT (121.16951780000001 14.605889300000001)
9809575834,tower,communication,,,,POINT (121.1696459 14.605902200000001)
7190044096,tower,communication,,,,POINT (121.16938700000001 14.6059262)
369314949,tower,communication,,,,POINT (121.1696076 14.6059269)
9809575837,tower,communication,,,,POINT (121.16928580000001 14.6059321)
7190044093,tower,communication,,,,POINT (121.16953120000001 14.605945700000001)
4718294653,tower,communication,,,,POINT (121.17050420000001 14.6060431)
,tower,communication,,,,"POLYGON ((121.0641971 14.6070595, 121.0642138 14.6069973, 121.0641532 14.606982, 121.0641365 14.6070443, 121.0641971 14.6070595))"
4432762323,tower,communication,,,,POINT (121.16376580000001 14.6070819)
4432762324,tower,communication,,,,POINT (121.1634363 14.6072445)
11986536793,tower,communication,,,,POINT (121.1023787 14.6076951)
2369923018,tower,communication,,gsm;umts;lte,,POINT (121.1633757 14.607714600000001)
4432762340,tower,communication,,,,POINT (121.16477870000001 14.6080283)
2398936880,tower,communication,,,,POINT (121.15797560000001 14.609941300000001)
4706149283,tower,communication,,,,POINT (121.15700930000001 14.610399000000001)
949659212,tower,communication,,,,POINT (121.15674240000001 14.6104392)
949659209,tower,communication,,,,POINT (121.1567471 14.610493000000002)
10294277818,tower,communication,,,,POINT (121.15675110000001 14.6105326)
10294277817,tower,communication,,,,POINT (121.15673840000001 14.610581300000002)
279724616,tower,communication,,,,POINT (121.1567263 14.6106273)
5364963014,mast,tower,,,,POINT (121.06690880000001 14.611049900000001)
2398936947,tower,communication,,,,POINT (121.1534065 14.613869300000001)
226188327,tower,communication,,,,"LINESTRING (121.1169815 14.615348, 121.1169565 14.6154381, 121.1170519 14.6154629, 121.1170769 14.6153728, 121.1169815 14.615348)"
9025858835,tower,communication,,,Smart Cellsite,POINT (121.1894269 14.622884)
975342539,tower,communication,,,,"LINESTRING (121.1893826 14.6228322, 121.1893726 14.6229277, 121.1894752 14.6229378, 121.1894853 14.6228423, 121.1893826 14.6228322)"
8631404582,tower,communication,,,,POINT (121.086718 14.622969800000002)
2074453520,tower,communication,,lte;lteplus;5g;nr,,POINT (121.0750811 14.625409200000002)
2074453524,tower,communication,,gsm;umts,,POINT (121.07518830000001 14.625440300000001)
9180219309,tower,communication,,gsm;umts;lte,,POINT (121.14547710000001 14.625461300000001)
2074453528,tower,communication,,gsm;umts;lte;lteplus;5g;nr,,POINT (121.07530550000001 14.625477400000001)
10101207183,tower,communication,,,,POINT (121.1004791 14.6274908)
5930569087,street_cabinet,,,,,POINT (121.0896905 14.6291481)
10167962450,tower,communication,,yes,,POINT (121.07172240000001 14.634376600000001)
5930570196,street_cabinet,,,,,POINT (121.0856449 14.634612400000002)
7271896799,street_cabinet,,,,,POINT (121.07081230000001 14.6348198)
7446652716,tower,communication,,,,POINT (121.0786506 14.635941500000001)
8363923167,street_cabinet,,,,,POINT (121.05238170000001 14.625098600000001)
7271897987,street_cabinet,,,,QCY 117,POINT (121.0582447 14.6372835)
8366928602,street_cabinet,,,,,POINT (121.05580690000001 14.639333700000002)
6833680436,tower,communication,,,,POINT (121.0601359 14.6623841)
6833680435,tower,communication,,,,POINT (121.06007170000001 14.662389200000002)
6833680437,tower,communication,,,,POINT (121.05998310000001 14.6623906)
6833680434,tower,communication,,,,POINT (121.06015210000001 14.6624438)
324899990,communications_tower,communication,,,INCTV - NET25 Transmitter,"LINESTRING (121.0599768 14.6626466, 121.0600109 14.6624672, 121.0601999 14.6625009, 121.0601658 14.6626803, 121.0599768 14.6626466)"
7432169231,tower,communication,,,,POINT (121.06327970000001 14.663392000000002)
7432169237,tower,communication,,,,POINT (121.0633439 14.6633928)
7446652715,tower,communication,,,,POINT (121.07868210000001 14.636118600000001)
7683069483,mast,communication,,yes,,POINT (121.0993966 14.639545)
7685266482,mast,communication,,,DZBF 1674 KHz,POINT (121.102939 14.640626300000001)
12089778382,tower,communication,,,,POINT (121.1136285 14.641378900000001)
12143795968,tower,communication,,,,POINT (121.11645560000001 14.6443881)
1422902058,tower,communication,,,DZUP Tower,POINT (121.0640125 14.6510133)
9438440075,mast,communication,,yes,,POINT (121.13774620000001 14.6529959)
2946891558,tower,communication,,,,POINT (121.11409130000001 14.6543171)
7817221545,tower,communication,,,,POINT (121.121234 14.655698300000001)
10855368134,utility_pole,,,,,POINT (121.06741830000001 14.657495500000001)
7432169238,tower,communication,,,,POINT (121.06339080000001 14.6633934)
7432169239,tower,communication,,,,POINT (121.0634553 14.6633942)
7432169245,tower,communication,,,,POINT (121.06351300000001 14.663395000000001)
7432169244,tower,communication,,,,POINT (121.06357120000001 14.6633957)
7432169243,tower,communication,,,,POINT (121.0636367 14.6633966)
7432169242,tower,communication,,,,POINT (121.0633961 14.6634811)
7432169241,tower,communication,,,,POINT (121.0634507 14.6634822)
7432169240,tower,communication,,,,POINT (121.06350180000001 14.6634831)
7432169235,tower,communication,,,,POINT (121.0635575 14.663484200000001)
7432169236,tower,communication,,,,POINT (121.0636185 14.6634854)
10855368136,utility_pole,,,,,POINT (121.067087 14.657514)
11299206201,communications_tower,communication,,,,POINT (121.1049134 14.660931600000001)
1446824979,tower,communication,,,,POINT (121.07705050000001 14.663905300000001)
7973281849,tower,communication,,,,POINT (121.0770822 14.663926700000001)
7973305336,tower,communication,,,,POINT (121.07922520000001 14.675537)
6341974867,tower,communication,,,,POINT (121.1523463 14.6953896)
6341974866,tower,communication,,,,POINT (121.15409020000001 14.698897700000002)
7271896992,street_cabinet,,,,,POINT (121.0830887 14.7005551)
7271897507,street_cabinet,,,,,POINT (121.08342850000001 14.7007978)
4068117518,tower,communication,,,,POINT (121.07122880000001 14.7012639)
7432169230,tower,communication,,,,POINT (121.0637011 14.663585300000001)
9090134869,tower,communication,,,,POINT (121.05018510000001 14.669766300000001)
29492161,communications_tower,communication,,,Tower of Power,"LINESTRING (121.0501814 14.6700874, 121.0499219 14.6701467, 121.0498525 14.6698625, 121.050112 14.6698032, 121.0501814 14.6700874)"
9090134870,tower,communication,,,,POINT (121.05007350000001 14.670434700000001)
10063144810,tower,communication,,yes,,POINT (121.05071070000001 14.684806400000001)
10074192186,tower,communication,,yes,,POINT (121.0525171 14.695226700000001)
7271896893,street_cabinet,,,,QCYLP443NP8,POINT (121.05125240000001 14.711507800000001)
1181415504,tower,communication,,,,"LINESTRING (121.0527138 14.7214912, 121.0526739 14.7214568, 121.0527198 14.7214069, 121.0527597 14.7214413, 121.0527138 14.7214912)"
7271896797,street_cabinet,,,,QCYLP818NP7NP8,POINT (121.0613369 14.7306913)
8723530086,tower,communication,,,,POINT (121.05248080000001 14.733791700000001)
7271896845,street_cabinet,,,,,POINT (121.0836242 14.7013393)
7271897424,street_cabinet,,,,,POINT (121.083359 14.7014817)
6341974868,tower,communication,,,,POINT (121.1564797 14.7015407)
2052347120,tower,communication,,yes,,POINT (121.1138772 14.7263131)
6341984290,tower,communication,,,,POINT (121.1706443 14.727306800000001)
6341984289,tower,communication,,,,POINT (121.17059320000001 14.727375700000001)
8579486807,communications_tower,communication,,,,POINT (121.07492570000001 14.7408619)
,tower,communication,,,,"POLYGON ((121.1475343 14.7543844, 121.147522 14.7542862, 121.1474332 14.7542966, 121.1474456 14.7543948, 121.1475343 14.7543844))"
12058231134,tower,communication,,,,POINT (121.0866402 14.760150800000002)
1149217327,communications_tower,communication,,,,"LINESTRING (121.0702018 14.7933714, 121.0701658 14.79328, 121.0702511 14.7932486, 121.070287 14.79334, 121.0702018 14.7933714)"
1458896832,tower,communication,,,,POINT (121.06205220000001 14.7363098)
1201508637,tower,communication,,,,"LINESTRING (121.0582347 14.7832974, 121.0582305 14.7832083, 121.058323 14.7832042, 121.0583272 14.7832934, 121.0582347 14.7832974)"
1201508636,tower,communication,,,,"LINESTRING (121.0582404 14.7833921, 121.0582384 14.7833122, 121.0583234 14.7833102, 121.0583254 14.7833901, 121.0582404 14.7833921)"
,tower,communication,,yes,,"POLYGON ((121.0524654 14.8108346, 121.0524484 14.8107631, 121.0523868 14.8108108, 121.0524654 14.8108346))"
8570324608,tower,communication,,,,POINT (121.05516940000001 14.8570495)
8570307906,tower,communication,,,,POINT (121.0525642 14.859186000000001)
8570840317,tower,communication,,,,POINT (121.05922890000001 14.860305)
4320489093,tower,communication,,gsm;umts;lte,,POINT (121.08483340000001 14.857227700000001)
12297610405,tower,communication,,,,POINT (121.20725180000001 14.556908100000001)
1482033816,tower,communication,,,,POINT (121.20982040000001 14.559513800000001)
12297570242,tower,communication,,,,POINT (121.2098165 14.5595672)
11074197743,tower,communication,,,,POINT (121.1963587 14.5739204)
11094350196,tower,communication,,,,POINT (121.228171 14.585623700000001)
9179014044,tower,communication,,,Smart Cellsite,POINT (121.22370710000001 14.638095600000002)
8741302439,tower,communication,,,,POINT (120.98938330000001 14.7053287)
5930573686,street_cabinet,,,,,POINT (120.9954005 14.7099279)
9733763444,tower,communication,,,,POINT (120.9829876 14.713284100000001)
5930576985,street_cabinet,,,,,POINT (120.9960477 14.717534700000002)
1235590960,tower,communication,,,,"LINESTRING (120.9828527 14.7196309, 120.9828939 14.7195478, 120.9830142 14.7196036, 120.982973 14.7196867, 120.9828527 14.7196309)"
