osm_id,pipeline,man_made,amenity,name,geometry
,,,fuel,Seaoil,"POLYGON ((120.9220501 14.4301267, 120.9223636 14.4301842, 120.9223286 14.4299104, 120.9220252 14.4299411, 120.9220501 14.4301267))"
9162042409,,,fuel,Shell,POINT (120.93840560000001 14.4301297)
,,,fuel,PTT,"POLYGON ((120.9159843 14.4323782, 120.9160622 14.4323913, 120.9160751 14.4323189, 120.915997 14.4323058, 120.9159206 14.4322931, 120.9159077 14.4323654, 120.9159843 14.4323782))"
13350498,,,fuel,Gasso,"POLYGON ((120.930107 14.4335704, 120.9301612 14.4334252, 120.9301742 14.4333905, 120.9298788 14.4332813, 120.9297746 14.4334526, 120.930107 14.4335704))"
,,,fuel,Petron,"POLYGON ((120.9375311 14.4351318, 120.937568 14.4350831, 120.9375477 14.4350687, 120.9375108 14.4351174, 120.9375311 14.4351318))"
,,,fuel,Jetti,"POLYGON ((120.9077298 14.4383357, 120.9078091 14.4382025, 120.9076924 14.4381373, 120.9076131 14.4382704, 120.9077298 14.4383357))"
,,,fuel,Shell,"POLYGON ((120.9080538 14.4384953, 120.9081268 14.4383781, 120.9080704 14.4383452, 120.9079974 14.4384624, 120.9080538 14.4384953))"
,,,fuel,CleanFuel,"POLYGON ((120.9092163 14.4387689, 120.9092564 14.4387207, 120.9093239 14.4386395, 120.9092571 14.4385874, 120.9091949 14.4386622, 120.9091495 14.4387168, 120.9092163 14.4387689))"
,,,fuel,Petron,"POLYGON ((120.9103385 14.4401588, 120.9104131 14.4400714, 120.9101475 14.4398395, 120.9100679 14.4399304, 120.9103385 14.4401588))"
,,,fuel,Seaoil,"POLYGON ((120.9252064 14.4412672, 120.9250854 14.4411996, 120.9250364 14.4412905, 120.9251605 14.4413506, 120.9252064 14.4412672))"
255066490,,,fuel,Caltex,POINT (120.8819979 14.4281599)
,,,fuel,Petron,"POLYGON ((120.889103 14.4286632, 120.8891744 14.4284442, 120.8889754 14.4283834, 120.888904 14.4286024, 120.889103 14.4286632))"
,,,fuel,Shell,"POLYGON ((120.8824705 14.4288227, 120.8821707 14.4285389, 120.8819273 14.4287526, 120.8821955 14.4290123, 120.8824705 14.4288227))"
,,,fuel,Shell,"POLYGON ((120.8987166 14.4322827, 120.8982231 14.4320112, 120.8981479 14.4321126, 120.8986053 14.4325008, 120.8987166 14.4322827))"
,,,fuel,Caltex,"POLYGON ((120.9004922 14.4343005, 120.9006031 14.4341329, 120.90053 14.4340875, 120.9004191 14.4342551, 120.9004922 14.4343005))"
,,,fuel,Seaoil,"POLYGON ((120.9035421 14.4359789, 120.9035802 14.4358905, 120.9035944 14.4358576, 120.903525 14.4358295, 120.9035159 14.4358506, 120.9034727 14.4359509, 120.9035421 14.4359789))"
,,,fuel,Phoenix,"POLYGON ((120.9063732 14.436993, 120.9064292 14.4368964, 120.9064643 14.4368388, 120.9065048 14.4368315, 120.9064908 14.4367638, 120.9063979 14.4367877, 120.9063618 14.4368539, 120.9063035 14.4369607, 120.9063732 14.436993))"
,,,fuel,Total,"POLYGON ((120.9060794 14.4374157, 120.9061774 14.4372491, 120.9061217 14.4372183, 120.9060236 14.4373849, 120.9060794 14.4374157))"
,,,fuel,Great Oil,"POLYGON ((120.9049859 14.4448851, 120.905007 14.4448275, 120.9048961 14.4447895, 120.9048751 14.4448471, 120.9049859 14.4448851))"
,,,fuel,iFuel,"POLYGON ((120.8796744 14.4547325, 120.8799346 14.4546332, 120.8798599 14.4544495, 120.8795214 14.4545788, 120.8795962 14.4547623, 120.8796744 14.4547325))"
11212317037,,,fuel,,POINT (120.9347697 14.4429362)
,,,fuel,Flying V,"POLYGON ((120.9317493 14.4441739, 120.9317508 14.4440252, 120.9316294 14.4440241, 120.9316279 14.4441728, 120.9317493 14.4441739))"
,,,fuel,Jetti,"POLYGON ((120.909843 14.4461819, 120.9098657 14.4460471, 120.9097821 14.4460339, 120.9097595 14.4461687, 120.909843 14.4461819))"
,,,fuel,Power Fill,"POLYGON ((120.9458973 14.446749, 120.9458779 14.4465896, 120.9455892 14.4466227, 120.9456087 14.4467821, 120.9458973 14.446749))"
,,,fuel,,"POLYGON ((120.9452695 14.4468588, 120.9452302 14.4466665, 120.9450811 14.4466951, 120.9451204 14.4468874, 120.9452695 14.4468588))"
18825500,,,fuel,Shell,"POLYGON ((120.9455755 14.4474591, 120.9455149 14.4470078, 120.945155 14.4470887, 120.9451839 14.447361, 120.9452154 14.4475377, 120.9452529 14.4475314, 120.9455755 14.4474591))"
,,,fuel,Caltex,"POLYGON ((120.9400638 14.4479684, 120.9399615 14.447716, 120.939832 14.4477005, 120.9397824 14.4478352, 120.9397498 14.4480318, 120.9400638 14.4479684))"
,,,fuel,Flying V,"POLYGON ((120.9196849 14.4490609, 120.9197225 14.4489453, 120.9195873 14.4489041, 120.9195497 14.4490197, 120.9196849 14.4490609))"
,,,fuel,Petron,"POLYGON ((120.9162381 14.4489415, 120.9163092 14.4490727, 120.9163776 14.4491916, 120.9164538 14.4490665, 120.9164615 14.4490539, 120.9163925 14.4489077, 120.9161764 14.4488286, 120.9162381 14.4489415))"
,,,fuel,Shell,"POLYGON ((120.9258686 14.450381, 120.9258752 14.4503623, 120.9258865 14.4503028, 120.9259288 14.450014, 120.9256018 14.4499508, 120.9255069 14.4503097, 120.9258686 14.450381))"
,,,fuel,Phoenix,"POLYGON ((120.8829512 14.4637889, 120.8828869 14.4636896, 120.8827682 14.4635266, 120.8825013 14.4636993, 120.8826857 14.4639642, 120.8829512 14.4637889))"
,,,fuel,Petron,"POLYGON ((120.8833318 14.4652608, 120.8833672 14.4652407, 120.8833256 14.465172, 120.8832904 14.465192, 120.8832588 14.46521, 120.8833004 14.4652787, 120.8833318 14.4652608))"
,,,fuel,Shell,"POLYGON ((120.8852868 14.4680119, 120.8849622 14.4681755, 120.8851205 14.4684729, 120.8854598 14.4682859, 120.8852868 14.4680119))"
,,,fuel,PTT,"POLYGON ((120.8875593 14.4722238, 120.8874761 14.4719544, 120.8872703 14.4720608, 120.8872931 14.4722452, 120.8875593 14.4722238))"
,,,fuel,Total,"POLYGON ((120.8902904 14.4763421, 120.89038 14.4760321, 120.8901215 14.4759058, 120.8900021 14.4762162, 120.8902904 14.4763421))"
,,,fuel,PTT,"POLYGON ((120.8916389 14.4766362, 120.8914834 14.476558, 120.8914227 14.4767967, 120.8915216 14.4768368, 120.8916389 14.4766362))"
,,,fuel,Seaoil,"POLYGON ((120.8939558 14.4775823, 120.8938483 14.4775448, 120.8937562 14.4777922, 120.894038 14.4778906, 120.8940847 14.4777654, 120.8939103 14.4777045, 120.8939558 14.4775823))"
,,,fuel,Petron,"POLYGON ((120.8937183 14.4781282, 120.8938867 14.4781925, 120.8940361 14.4782487, 120.8941176 14.4780183, 120.8938015 14.4779042, 120.8937183 14.4781282))"
,,,fuel,RePhil,"POLYGON ((120.8957885 14.4786844, 120.8955526 14.4785822, 120.8954824 14.4788298, 120.8957058 14.4788765, 120.8957885 14.4786844))"
,,,fuel,Seaoil,"POLYGON ((120.9025732 14.4846571, 120.9026438 14.4846543, 120.9026406 14.4845789, 120.9025725 14.4845816, 120.9025107 14.484584, 120.9025139 14.4846594, 120.9025732 14.4846571))"
,,,fuel,Fuel Central,"POLYGON ((120.924615 14.450404, 120.9246479 14.4503002, 120.9245918 14.4502836, 120.924559 14.4503874, 120.924615 14.450404))"
,,,fuel,Seaoil,"POLYGON ((120.9259987 14.4526082, 120.9259397 14.4525145, 120.9258989 14.4524193, 120.9258656 14.4523432, 120.925849 14.4522348, 120.9257719 14.4522407, 120.9257734 14.4522114, 120.9255753 14.4521807, 120.9254054 14.4521852, 120.9253345 14.4523937, 120.9253329 14.4526319, 120.9259987 14.4526082))"
,,,fuel,Total,"POLYGON ((120.9332908 14.4581172, 120.9332928 14.4580585, 120.9332948 14.4579977, 120.9332344 14.4579958, 120.9332323 14.4580585, 120.9332304 14.4581153, 120.9332908 14.4581172))"
,,,fuel,Caltex,"POLYGON ((120.94342 14.6679122, 120.9433255 14.6680533, 120.9434352 14.6681221, 120.9435297 14.667981, 120.94342 14.6679122))"
,,,fuel,,"POLYGON ((120.9421827 14.6696143, 120.9421226 14.6695706, 120.9420639 14.6696462, 120.9421239 14.6696899, 120.9421827 14.6696143))"
,,,fuel,Metro Oil,"POLYGON ((120.9459768 14.6716936, 120.9460816 14.6715028, 120.9458463 14.671417, 120.9457705 14.6716313, 120.9459768 14.6716936))"
,,,fuel,Metro,"POLYGON ((120.9459453 14.6716345, 120.9459754 14.6715576, 120.9458486 14.6715112, 120.9458186 14.6715882, 120.9459453 14.6716345))"
255070291,,,fuel,Petron,POINT (120.9378362 14.6734509)
,,,fuel,Power Fill,"POLYGON ((120.9442575 14.6753626, 120.9442422 14.6754184, 120.9442218 14.6754131, 120.9442031 14.6754816, 120.9443471 14.6755186, 120.9443812 14.6753943, 120.9442575 14.6753626))"
,,,fuel,Crystal Fuel,"POLYGON ((120.9430112 14.6781298, 120.9430929 14.678082, 120.9430502 14.6780136, 120.9429684 14.6780614, 120.9430112 14.6781298))"
255053364,,,fuel,Petron,POINT (120.85516620000001 14.4173486)
232933286,,pipeline,,,"LINESTRING (120.8460491 14.4176114, 120.8273759 14.4371697)"
890108354,,,fuel,Petron,POINT (120.843411 14.810996300000001)
255065535,,,fuel,Caltex,POINT (120.76325200000001 14.822788800000001)
11524430364,,,fuel,Red Oil,POINT (120.82416710000001 14.825426)
,,,fuel,,"POLYGON ((120.8242934 14.8254421, 120.82409 14.8253406, 120.8240456 14.8254238, 120.824249 14.8255252, 120.8242934 14.8254421))"
3103766721,,,fuel,Caltex - Atlag,POINT (120.82249110000001 14.828102800000002)
,,,fuel,Red Oil,"POLYGON ((120.7336588 14.8329751, 120.7336832 14.8329249, 120.7335796 14.8328779, 120.7335552 14.8329281, 120.7336588 14.8329751))"
,,,fuel,Petron,"POLYGON ((120.8176217 14.8331084, 120.8176773 14.8330449, 120.8176323 14.833008, 120.8175766 14.8330715, 120.8176217 14.8331084))"
,,,fuel,Seaoil,"POLYGON ((120.7811733 14.8361344, 120.7812406 14.8359989, 120.7811764 14.8359691, 120.7811091 14.8361046, 120.7811733 14.8361344))"
,,,fuel,Petron,"POLYGON ((120.9055012 14.4929068, 120.9051686 14.4931535, 120.9053282 14.4933704, 120.9056785 14.4931229, 120.9055012 14.4929068))"
589604019,,,fuel,,POINT (120.89646130000001 14.7670569)
,,,fuel,JTY,"POLYGON ((120.8789809 14.7849581, 120.8790073 14.7848135, 120.8788622 14.784774, 120.8788528 14.7849477, 120.8789809 14.7849581))"
,,,fuel,Flying V,"POLYGON ((120.8786973 14.7900625, 120.8786738 14.7899205, 120.8785055 14.7898823, 120.8785316 14.7900917, 120.8786973 14.7900625))"
,,,fuel,Shell,"POLYGON ((120.8767954 14.7960803, 120.8767324 14.7959454, 120.8765651 14.7960184, 120.8766281 14.7961533, 120.8767954 14.7960803))"
,,,fuel,XTR,"POLYGON ((120.8775351 14.796379, 120.8774233 14.796215, 120.877306 14.7962898, 120.8774177 14.7964538, 120.8775351 14.796379))"
,,,fuel,Axcel,"POLYGON ((120.8823417 14.8075993, 120.8823152 14.8075461, 120.8822254 14.8075879, 120.8822519 14.8076411, 120.8823417 14.8075993))"
,,,fuel,Flying V,"POLYGON ((120.8684296 14.8092143, 120.8684546 14.8091267, 120.8683711 14.8091044, 120.8683461 14.809192, 120.8684296 14.8092143))"
,,,fuel,Echo Fuels,"POLYGON ((120.8847102 14.8130811, 120.8846917 14.8130278, 120.8846234 14.8130498, 120.8846419 14.8131033, 120.8847102 14.8130811))"
,,,fuel,Phoenix,"POLYGON ((120.8848681 14.8133406, 120.8849601 14.813224, 120.8849061 14.8131842, 120.8848141 14.8133008, 120.8848681 14.8133406))"
255060010,,,fuel,Petron,POINT (120.93814 14.68125)
,,,fuel,C Fuel,"POLYGON ((120.9411914 14.7050485, 120.9412323 14.705077, 120.941296 14.7050187, 120.9411677 14.7049154, 120.941017 14.7050809, 120.9411196 14.7051536, 120.9411914 14.7050485))"
582966199,,,fuel,Shell,POINT (120.92880400000001 14.721306700000001)
,,,fuel,Flying V,"POLYGON ((120.9451579 14.7624174, 120.9452222 14.7622491, 120.9450616 14.7621882, 120.9449965 14.7623487, 120.9451579 14.7624174))"
,,,fuel,,"POLYGON ((120.945047 14.7644444, 120.9450784 14.7643871, 120.944963 14.7643281, 120.9449316 14.7643853, 120.945047 14.7644444))"
255068226,,,fuel,Petron,POINT (120.94483100000001 14.764920900000002)
,,,fuel,REDOIL,"POLYGON ((120.9439107 14.765473, 120.9439694 14.7654076, 120.9438561 14.7653126, 120.9437974 14.765378, 120.9439107 14.765473))"
255066656,,,fuel,Seaoil,POINT (120.94381290000001 14.7654598)
,,,fuel,,"POLYGON ((120.9381343 14.7760379, 120.9378675 14.7759108, 120.9377293 14.7761222, 120.9380136 14.7762674, 120.9381343 14.7760379))"
,,,fuel,Caltex,"POLYGON ((120.9357473 14.7801888, 120.9358007 14.7800903, 120.9356795 14.7800289, 120.9356261 14.7801273, 120.9357473 14.7801888))"
10572161360,,petroleum_well,,Jadeblue,POINT (120.93170810000001 14.7892258)
,,,fuel,Seaoil,"POLYGON ((120.9314081 14.7930001, 120.9314475 14.7929248, 120.9313995 14.7929013, 120.9313601 14.7929766, 120.9314081 14.7930001))"
,,,fuel,Phoenix,"POLYGON ((120.9306383 14.794409, 120.9305024 14.7943431, 120.930468 14.7944095, 120.9306039 14.7944754, 120.9306383 14.794409))"
,,,fuel,Shell,"POLYGON ((120.9305511 14.7954125, 120.9305345 14.7953586, 120.9305001 14.7952472, 120.9304465 14.7952083, 120.9304069 14.7952744, 120.9304531 14.7953966, 120.930478 14.7954624, 120.9305222 14.7954819, 120.9305511 14.7954125))"
,,,fuel,Nitro,"POLYGON ((120.9296633 14.796219, 120.9297087 14.7961362, 120.9295632 14.7960616, 120.9295177 14.7961445, 120.9296633 14.796219))"
,,,fuel,Metro Oil,"POLYGON ((120.9237381 14.7993441, 120.9237962 14.7992762, 120.9237003 14.7991993, 120.9236421 14.7992671, 120.9237381 14.7993441))"
,,,fuel,Petron,"POLYGON ((120.9322321 14.8010301, 120.932491 14.8010418, 120.9324789 14.8009005, 120.9323931 14.8006242, 120.9320122 14.800575, 120.9319425 14.8008862, 120.932098 14.8010833, 120.9322321 14.8010301))"
,,,fuel,XTR,"POLYGON ((120.9239797 14.8018255, 120.9239514 14.8017451, 120.923882 14.801768, 120.9239104 14.8018484, 120.9239797 14.8018255))"
,,,fuel,Total,"POLYGON ((120.9244645 14.8022883, 120.9244407 14.8022206, 120.9243186 14.8022608, 120.9243424 14.8023285, 120.9244645 14.8022883))"
,,,fuel,RePhil,"POLYGON ((120.9332111 14.802669, 120.9332339 14.8026379, 120.9330676 14.8024279, 120.9328692 14.8025886, 120.9332111 14.802669))"
,,,fuel,Galaxi,"POLYGON ((120.9336759 14.8025759, 120.9336185 14.8025094, 120.9334542 14.802642, 120.9335115 14.8027084, 120.9336759 14.8025759))"
,,,fuel,PTT,"POLYGON ((120.9206108 14.803731, 120.9203654 14.8035462, 120.920187 14.8035903, 120.9202507 14.8041705, 120.9206108 14.803731))"
,,,fuel,Caltex,"POLYGON ((120.9365129 14.8061347, 120.9366199 14.8059697, 120.9365589 14.8059328, 120.9364519 14.8060977, 120.9365129 14.8061347))"
,,,fuel,Caltex,"POLYGON ((120.9190255 14.8060894, 120.9191012 14.8061485, 120.9192032 14.8062275, 120.9192523 14.8061685, 120.9191438 14.8060824, 120.9190746 14.8060304, 120.9190255 14.8060894))"
,,,fuel,Shell,"POLYGON ((120.9184451 14.8062849, 120.9184764 14.8062917, 120.918518 14.8062411, 120.9184768 14.8062315, 120.9182893 14.806188, 120.9182471 14.8062424, 120.9184451 14.8062849))"
,,,fuel,GT Oil,"POLYGON ((120.9374236 14.8068265, 120.9373719 14.8069763, 120.9375308 14.8070236, 120.937618 14.8067098, 120.9373337 14.8066268, 120.9372768 14.806785, 120.9374236 14.8068265))"
,,,fuel,Save Oil,"POLYGON ((120.9166993 14.8082863, 120.9167338 14.8083123, 120.9167912 14.8083556, 120.9168379 14.8082978, 120.9167784 14.8082525, 120.9167461 14.8082284, 120.9166993 14.8082863))"
,,,fuel,Shell,"POLYGON ((120.9429826 14.808025, 120.942886 14.8085384, 120.9433801 14.8086017, 120.9434707 14.8080924, 120.9429826 14.808025))"
,,,fuel,Unioil,"POLYGON ((120.944168 14.8085192, 120.944239 14.8082054, 120.943936 14.808151, 120.9438756 14.8084699, 120.944168 14.8085192))"
,,,fuel,Petron,"POLYGON ((120.916975 14.8084915, 120.9170749 14.8085731, 120.9171219 14.8086115, 120.9171668 14.80856, 120.9171279 14.8085282, 120.91702 14.8084401, 120.916975 14.8084915))"
,,,fuel,Ricco Gas Station,"POLYGON ((120.8891562 14.8160744, 120.889285 14.8161664, 120.8893745 14.8160495, 120.8892457 14.8159574, 120.8891562 14.8160744))"
,,,fuel,PTT Station,"POLYGON ((120.8896048 14.8164364, 120.8896509 14.8163679, 120.8895854 14.8163266, 120.8895392 14.8163952, 120.8896048 14.8164364))"
,,,fuel,D Energy Gasoline Station,"POLYGON ((120.9037073 14.8184671, 120.9036948 14.8184156, 120.9036887 14.8183901, 120.9036327 14.8184027, 120.9036387 14.8184277, 120.9036513 14.8184797, 120.9037073 14.8184671))"
,,,fuel,Victory Oil,"POLYGON ((120.894476 14.8186616, 120.8944751 14.818607, 120.8943881 14.8186083, 120.894389 14.8186629, 120.894476 14.8186616))"
,,,fuel,Petron,"POLYGON ((120.9034955 14.8209169, 120.9033881 14.8208048, 120.9033328 14.8208543, 120.9034402 14.8209664, 120.9034955 14.8209169))"
,,,fuel,Phoenix,"POLYGON ((120.9022609 14.8212915, 120.9023148 14.8213467, 120.9023727 14.821406, 120.9024285 14.8213552, 120.902368 14.8212932, 120.9023166 14.8212406, 120.9022609 14.8212915))"
,,,fuel,Seaoil,"POLYGON ((120.9021713 14.8215855, 120.9022089 14.8215044, 120.9020909 14.8214532, 120.9020533 14.8215343, 120.9021713 14.8215855))"
,,,fuel,Cfuel,"POLYGON ((120.9039643 14.8226318, 120.9040515 14.8228431, 120.9042433 14.8227796, 120.9040864 14.8223816, 120.9039643 14.8226318))"
,,,fuel,Caltex,"POLYGON ((120.9005145 14.8234448, 120.9006476 14.8237298, 120.9009465 14.8233836, 120.9007772 14.8231946, 120.9005145 14.8234448))"
,,,fuel,Flying V,"POLYGON ((120.9045709 14.8236996, 120.9045215 14.8235551, 120.9043555 14.8236081, 120.9044049 14.8237527, 120.9045709 14.8236996))"
,,,fuel,Save Oil,"POLYGON ((120.8995038 14.8246232, 120.8994287 14.8244365, 120.8992088 14.8246387, 120.8992732 14.8247684, 120.8995038 14.8246232))"
,,,fuel,Fuel Flush,"POLYGON ((120.9051319 14.8246968, 120.9051038 14.8246281, 120.9050364 14.8246538, 120.9050645 14.8247226, 120.9051319 14.8246968))"
,,,fuel,Metro,"POLYGON ((120.8973459 14.8257991, 120.8973083 14.8257141, 120.8972345 14.8255708, 120.8971643 14.8255819, 120.8970516 14.8255385, 120.8969832 14.825519, 120.8969383 14.8255365, 120.8970838 14.8258859, 120.8970932 14.8259131, 120.8973459 14.8257991))"
,,,fuel,Echo Fuels,"POLYGON ((120.8840798 14.8269283, 120.8840409 14.8267053, 120.8838518 14.8267584, 120.8838867 14.8269775, 120.8840798 14.8269283))"
,,,fuel,Optima,"POLYGON ((120.89091 14.82771, 120.8908805 14.827548, 120.8905882 14.827548, 120.8906163 14.8277826, 120.89091 14.82771))"
,,,fuel,Oiland,"POLYGON ((120.8803891 14.8281577, 120.880403 14.8279923, 120.8802529 14.8279805, 120.880239 14.8281459, 120.8803891 14.8281577))"
,,,fuel,Seaoil,"POLYGON ((120.8754145 14.8284625, 120.875429 14.8282235, 120.8752158 14.8282293, 120.8752117 14.8284647, 120.8754145 14.8284625))"
,,,fuel,Petron,"POLYGON ((120.883656 14.8286331, 120.8836578 14.8285649, 120.8836614 14.8284296, 120.8835802 14.8284276, 120.8835767 14.8285631, 120.8835749 14.8286311, 120.883656 14.8286331))"
10169831376,,,fuel,Shell,POINT (120.88540350000001 14.8286201)
,,,fuel,Rapido,"POLYGON ((120.9056045 14.8296962, 120.9056206 14.8294485, 120.9052397 14.8294524, 120.9052424 14.8297078, 120.9056045 14.8296962))"
,,,fuel,Galaxy,"POLYGON ((120.9159845 14.8092443, 120.9159503 14.8090602, 120.9158814 14.8090722, 120.9159156 14.8092563, 120.9159845 14.8092443))"
,,,fuel,RePhil,"POLYGON ((120.9153951 14.8098669, 120.915485 14.8097651, 120.9154301 14.8097198, 120.9153403 14.8098216, 120.9153951 14.8098669))"
19391449,,,fuel,Shell,"POLYGON ((120.9115815 14.8141069, 120.9118365 14.8138816, 120.9116964 14.8137145, 120.9114215 14.8139399, 120.9115815 14.8141069))"
,,,fuel,Total,"POLYGON ((120.9386815 14.8148608, 120.9383301 14.8148457, 120.9383194 14.8149189, 120.9385715 14.8150706, 120.9386815 14.8148608))"
,,,fuel,Petron,"POLYGON ((120.9232374 14.8216115, 120.9230952 14.8214688, 120.9225708 14.8217774, 120.9226915 14.8219654, 120.9229745 14.8221625, 120.9234077 14.8219317, 120.9232374 14.8216115))"
,,,fuel,Shell NLEX North Balagtas,"POLYGON ((120.9095655 14.830522, 120.9096506 14.8305207, 120.9096412 14.8304416, 120.9094012 14.8301745, 120.9092885 14.8302277, 120.9089425 14.8304014, 120.909137 14.8307229, 120.9093127 14.8308254, 120.9095594 14.830719, 120.9095655 14.830522))"
2760146451,,,fuel,Petron Gas Station,POINT (120.9266556 14.8596844)
,,,fuel,HKK,"POLYGON ((120.9298389 14.8616329, 120.9298645 14.8614609, 120.9295931 14.8614287, 120.9295803 14.8616094, 120.9298389 14.8616329))"
,,,fuel,EcoOil,"POLYGON ((120.9391677 14.8627511, 120.9391807 14.8626325, 120.9391161 14.8626259, 120.9391031 14.8627445, 120.9391677 14.8627511))"
,,,fuel,RDR Gas Station,"POLYGON ((120.9439357 14.8638628, 120.9439829 14.863648, 120.943766 14.8636227, 120.9437345 14.863829, 120.9439357 14.8638628))"
,,,fuel,Nine Tails,"POLYGON ((120.8697796 14.8310231, 120.8696254 14.8309304, 120.8693746 14.83106, 120.8694202 14.8312337, 120.8697796 14.8310231))"
,,,fuel,Jetti,"POLYGON ((120.8844137 14.8312577, 120.8845123 14.8311112, 120.8843379 14.8311443, 120.8843581 14.8312512, 120.8844137 14.8312577))"
,,,fuel,Flying V,"POLYGON ((120.8847721 14.8325903, 120.8848194 14.8325877, 120.8848526 14.8325295, 120.8848686 14.8325014, 120.8848093 14.8324674, 120.8847599 14.8325493, 120.8847721 14.8325903))"
2907529426,,,fuel,Flying V,POINT (120.88479170000001 14.8325641)
,,,fuel,Shell,"POLYGON ((120.8667629 14.837455, 120.866761 14.8371567, 120.8664717 14.8371727, 120.8664543 14.8372912, 120.8661788 14.8373183, 120.866216 14.8374837, 120.8661009 14.8376623, 120.866087 14.8377197, 120.8667068 14.8375515, 120.8667629 14.837455))"
12513951131,,,fuel,Rephil,POINT (120.8613279 14.8385078)
,,,fuel,Caltex,"POLYGON ((120.8588248 14.8392286, 120.858751 14.838959, 120.8584848 14.8390322, 120.8585619 14.8392837, 120.8588248 14.8392286))"
,,,fuel,Shell,"POLYGON ((120.861604 14.8428401, 120.8617158 14.8424617, 120.8610634 14.8422114, 120.8609138 14.8425844, 120.861604 14.8428401))"
15704701,,,fuel,Fuel Lab,"POLYGON ((120.9050992 14.843063, 120.9052464 14.8430192, 120.9052169 14.8428999, 120.9051806 14.842904, 120.9050685 14.8429344, 120.9050992 14.843063))"
