osm_id,amenity,building,healthcare,name,geometry
,,yes,clinic,SAA Healthcare,"POLYGON ((121.0850755 14.5756408, 121.0848773 14.5757194, 121.0848902 14.5757498, 121.0849132 14.5757408, 121.0849215 14.5757605, 121.084938 14.5757993, 121.0851131 14.5757297, 121.0850755 14.5756408))"
,hospital,hospital,hospital,TriCity Medical Center,"POLYGON ((121.0850196 14.5758816, 121.0850625 14.5759206, 121.085077 14.5759441, 121.0850878 14.5759617, 121.085092 14.5759686, 121.0850987 14.576014, 121.085088 14.5760374, 121.085092 14.5760595, 121.0854031 14.575935, 121.0853728 14.5758535, 121.0856557 14.5757792, 121.0856379 14.5756727, 121.0855929 14.5755824, 121.0849928 14.5758258, 121.0850196 14.5758816))"
255059930,clinic,,,Lizardo Childrens Clinic,POINT (121.0825092 14.5778748)
255063251,clinic,,,Morales Childrens Clinic,POINT (121.0823562 14.5780048)
7007974109,doctors,,,,POINT (121.06144970000001 14.5782764)
255061305,clinic,,clinic,Joson Medical Clinic,POINT (121.08188100000001 14.5787595)
255069045,doctors,,doctor,Calle-piramide Medical Clinic,POINT (121.0844031 14.581726900000001)
4311690089,doctors,,doctor,Manibog Clinica,POINT (121.08396760000001 14.582787900000001)
11538579153,doctors,,doctor,Clinica Serrano,POINT (121.08393720000001 14.5828939)
255067973,hospital,,hospital,Mother Regina,POINT (121.08512800000001 14.58352)
5188192829,doctors,,,Pope Francis Medical Clinic and Facial Center,POINT (121.11684360000001 14.5763601)
5638516627,doctors,,,Klinika ng Pambata,POINT (121.11733600000001 14.576669200000001)
5391462321,doctors,,,Clinica Dumo,POINT (121.1177741 14.5767229)
,clinic,,,,"POLYGON ((121.1124847 14.5804714, 121.1126911 14.5800845, 121.112721 14.5797944, 121.1124002 14.5796884, 121.1123929 14.5796367, 121.112338 14.5796356, 121.1123569 14.5798375, 121.1121867 14.5802829, 121.1120733 14.580247, 121.1120314 14.5803515, 121.1124847 14.5804714))"
,hospital,hospital,hospital,Cainta Municipal Hospital,"POLYGON ((121.1141578 14.5803908, 121.114184 14.5802711, 121.1141417 14.5802624, 121.1139365 14.5802203, 121.1138513 14.5802028, 121.1138575 14.5801744, 121.1138229 14.5801673, 121.1137882 14.5801602, 121.113782 14.5801886, 121.1137575 14.5801835, 121.1137157 14.580175, 121.1137082 14.580209, 121.1136894 14.5802947, 121.1141578 14.5803908))"
5323318321,clinic,,,Ear • Nose • Throat • Head & Neck Surgery,POINT (121.1151057 14.5816867)
,,hospital,,,"POLYGON ((121.1139509 14.5825565, 121.1140285 14.5825725, 121.1140869 14.5825846, 121.1140775 14.5826276, 121.1142619 14.5826657, 121.11433 14.5823569, 121.1140864 14.5823066, 121.1140095 14.5822907, 121.1139509 14.5825565))"
,hospital,,,Metro Rizal Doctors Hospital,"POLYGON ((121.1138351 14.5829371, 121.1142134 14.5830054, 121.1143568 14.582305, 121.1139598 14.5822077, 121.1138351 14.5829371))"
9163863933,clinic,,clinic,iCare,POINT (121.1269855 14.582978800000001)
11944601820,doctors,yes,doctor,Dermabest,POINT (121.087905 14.5844722)
7328852285,,,clinic,Health First Clinic,POINT (121.05533380000001 14.5794761)
10070468535,doctors,,doctor,Tulay Lingap ni Padre Pio,POINT (121.05677100000001 14.579603500000001)
7328618185,,,clinic,Healthway Clinic,POINT (121.05553060000001 14.580550100000002)
4412945596,clinic,,laboratory,MyHealth Clinic,POINT (121.05596170000001 14.580694000000001)
6547550854,,,clinic,Balza-Antonio Medical Clinic,POINT (121.048062 14.581544500000001)
6536875418,doctors,,,Caligayahan Medical Clinic and Laboratory,POINT (121.04453240000001 14.5818718)
12941802990,doctors,,doctor,Luxecare,POINT (121.05234920000001 14.582586300000001)
4875464222,doctors,,,,POINT (121.04660100000001 14.582737000000002)
8346330048,doctors,,,,POINT (121.05127390000001 14.5835854)
10070013908,clinic,,,Aventus Medical Care,POINT (121.0582976 14.5848344)
5426168408,clinic,,clinic,Well Family Clinic,POINT (121.1013528 14.585137000000001)
,,hospital,,"Ortigas Hospital & Healthcare Center, Inc.","POLYGON ((121.1181011 14.5856951, 121.1181357 14.5857895, 121.1182715 14.58576, 121.118284 14.585793, 121.1183344 14.5857965, 121.1182976 14.5856226, 121.1181011 14.5856951))"
,hospital,hospital,hospital,Ortigas Hospital and Healthcare Center,"POLYGON ((121.118175 14.5862181, 121.1182567 14.5859404, 121.1179771 14.5858842, 121.1178999 14.5857268, 121.1177256 14.585782, 121.1178289 14.5861247, 121.118175 14.5862181))"
7746249511,clinic,,clinic,The Medical City,POINT (121.1053047 14.5873883)
7068724985,doctors,,,Wellness First,POINT (121.09473440000001 14.589446200000001)
11532979431,clinic,,clinic,Merci Hub,POINT (121.08901370000001 14.589545600000001)
,hospital,hospital,hospital,Mission Medical Plaza,"POLYGON ((121.0980957 14.589906, 121.0980937 14.5898253, 121.0980879 14.5897494, 121.0978616 14.5897588, 121.0978689 14.5899161, 121.0980957 14.589906))"
,hospital,,hospital,Mission Hospital,"POLYGON ((121.0976017 14.5900034, 121.097587 14.5898186, 121.0974251 14.5898307, 121.0974398 14.5900154, 121.0976017 14.5900034))"
6008697114,clinic,,clinic,,POINT (121.1040638 14.590059900000002)
16771461,hospital,hospital,hospital,Holylife Hospital,"MULTIPOLYGON (((121.0954667 14.5920615, 121.0954516 14.59195, 121.0951413 14.5919894, 121.0951564 14.5921009, 121.0954667 14.5920615)), ((121.0959265 14.5920612, 121.0959101 14.5919478, 121.0956207 14.5919871, 121.0956371 14.5921005, 121.0959265 14.5920612)))"
,clinic,yes,community_health_worker,Rosario Super Health Center,"POLYGON ((121.0844184 14.5867224, 121.0843882 14.5866467, 121.0841862 14.5867222, 121.0842165 14.5867979, 121.0844184 14.5867224))"
693234749,clinic,,clinic,Fun Ranch Clinic,POINT (121.0782776 14.588068600000001)
11532979418,doctors,,doctor,,POINT (121.08591720000001 14.5884779)
4636756389,clinic,,,"Aventus Medical Center, Inc.",POINT (121.0617713 14.589305000000001)
8344883533,doctors,,doctor,,POINT (121.06958800000001 14.589647200000002)
7150661,hospital,hospital,hospital,The Medical City,"POLYGON ((121.0693423 14.5902403, 121.0693386 14.590317, 121.069626 14.5903301, 121.0696298 14.5902524, 121.069687 14.590255, 121.0696981 14.5900269, 121.0696991 14.5900071, 121.0696353 14.5900042, 121.0696404 14.5899007, 121.0698006 14.5899157, 121.0698108 14.5897247, 121.0698405 14.5894113, 121.0696363 14.5893975, 121.0694291 14.5893839, 121.0692648 14.589372, 121.0690685 14.5893568, 121.06904 14.5893691, 121.0688983 14.58943, 121.0688914 14.5895558, 121.0688797 14.5897612, 121.0688567 14.5900777, 121.0688341 14.5900875, 121.0687358 14.5901303, 121.0687264 14.5902691, 121.0688149 14.5903431, 121.0688498 14.5903185, 121.0688642 14.5903334, 121.0689906 14.5904645, 121.0691447 14.5903513, 121.0692987 14.5902384, 121.0693423 14.5902403), (121.0691819 14.5899205, 121.0691866 14.5898427, 121.0691873 14.5898318, 121.0691903 14.5897826, 121.0692281 14.5897848, 121.0693403 14.5897912, 121.0694007 14.5897947, 121.0693956 14.5898771, 121.069395 14.5898874, 121.0693916 14.5899421, 121.0693878 14.5900046, 121.0693103 14.5900001, 121.0691774 14.5899924, 121.0691819 14.5899205))"
603660999,doctors,,doctor,John F. Cotton Corporate Wellness Center,POINT (121.0647938 14.5900136)
255071998,clinic,,clinic,Rosario Specialist Clinic,POINT (121.08483100000001 14.590050000000002)
,hospital,hospital,hospital,Alfonso Specialist Hospital,"POLYGON ((121.0847771 14.5901881, 121.0847896 14.5900558, 121.0845179 14.5900317, 121.0845054 14.590164, 121.0847771 14.5901881))"
8620239339,clinic,,,Morato Medical Group,POINT (121.07890200000001 14.602571500000002)
11963888484,clinic,,clinic,Keralty MegaClinic,POINT (121.0566945 14.5849381)
,doctors,yes,clinic,Saint Patrick's Health Care System,"POLYGON ((121.0482213 14.5856201, 121.0481672 14.5855332, 121.0482536 14.5854829, 121.0482846 14.5855327, 121.048353 14.5854928, 121.0481939 14.5852374, 121.0479551 14.5853775, 121.0481394 14.5856679, 121.0482213 14.5856201))"
9583968134,clinic,,,Philippine Gamma Knife Center,POINT (121.04638770000001 14.597248200000001)
15877676,hospital,,hospital,Cardinal Santos Medical Center,"POLYGON ((121.045766 14.5985029, 121.0468647 14.5975301, 121.0471153 14.5973098, 121.0468652 14.5971016, 121.0463828 14.5966871, 121.0461229 14.5964657, 121.0459945 14.5963605, 121.0456115 14.5967816, 121.0450937 14.5973399, 121.0448262 14.5976787, 121.0454942 14.5982646, 121.0455107 14.598279, 121.0455348 14.5983, 121.045766 14.5985029))"
12997038349,doctors,,,MedDERM Asia,POINT (121.0470949 14.600338)
8347945985,doctors,,doctor,,POINT (121.05179670000001 14.6030741)
7129025485,clinic,,clinic,Icon Clinic,POINT (121.04498380000001 14.603419100000002)
7785271719,doctors,,doctor,,POINT (121.04502540000001 14.603460700000001)
7123702385,doctors,,doctor,,POINT (121.04506260000001 14.603487000000001)
8923094174,clinic,,alternative,Acu Care Center,POINT (121.05288900000001 14.604608700000002)
,,hospital,,,"POLYGON ((120.9561522 14.6942837, 120.9565069 14.694488, 120.9566168 14.6943095, 120.9562621 14.6941052, 120.9561522 14.6942837))"
,hospital,,hospital,San Lorenzo Ruiz General Hospital,"POLYGON ((120.9561018 14.694318, 120.9565638 14.6945696, 120.956712 14.6942635, 120.9562285 14.6940365, 120.9561018 14.694318))"
9471890357,doctors,,,Heartclinic,POINT (120.96903540000001 14.694417900000001)
,,hospital,,Valenzuela Citicare Medical Center,"POLYGON ((120.9631361 14.6957796, 120.9632342 14.6955854, 120.9627789 14.6953098, 120.9626902 14.6954228, 120.9626458 14.6955809, 120.9631361 14.6957796))"
,hospital,,,Valenzuela Citicare Medical Center,"POLYGON ((120.9639627 14.6959233, 120.9636904 14.6959006, 120.9636334 14.6958539, 120.9636126 14.6956892, 120.9633766 14.6956476, 120.9627946 14.6952053, 120.9625411 14.6955996, 120.9631915 14.6958889, 120.9639526 14.695983, 120.9639627 14.6959233))"
,clinic,,clinic,Dr. Acuña - Santiago Medical Clinic,"POLYGON ((120.9540466 14.7051872, 120.9541529 14.7050058, 120.9541867 14.704948, 120.9539683 14.7048283, 120.9538098 14.705099, 120.9540282 14.7052187, 120.9540466 14.7051872))"
11446696776,doctors,,,AFM Roquero Medical Clinic,POINT (120.95852380000001 14.7084834)
10264683448,doctors,,otorhinolaryngology-head_and_neck_surgery_specialty_clinic,"Premier 101 Ear, Nose, Throat, Head, and Neck Surgery Center",POINT (120.95775470000001 14.708854)
,,hospital,,,"POLYGON ((120.9578912 14.7090513, 120.9579194 14.7090645, 120.9579438 14.7090759, 120.9581428 14.7091688, 120.9581826 14.7090891, 120.958153 14.7090753, 120.9581908 14.7089997, 120.9578145 14.7088239, 120.9578446 14.7087635, 120.9577634 14.7087256, 120.9576557 14.7089413, 120.9578912 14.7090513))"
17828566,hospital,,hospital,Valenzuela City Emergency Hospital,"POLYGON ((120.9575053 14.7085768, 120.9573782 14.7088777, 120.957396 14.7089205, 120.9580538 14.7091625, 120.9581168 14.7093097, 120.9579723 14.7097786, 120.9581433 14.7098259, 120.9582365 14.7095711, 120.9583119 14.7093629, 120.9582013 14.7092344, 120.9582808 14.7090067, 120.9583086 14.708927, 120.9582005 14.7088796, 120.9578673 14.7087337, 120.9575053 14.7085768))"
,,hospital,,Out-patient Department,"POLYGON ((120.9580168 14.7097743, 120.9581267 14.709813, 120.9582768 14.7094142, 120.958167 14.7093755, 120.9580168 14.7097743))"
11010894195,doctors,,doctor,Balubaran Medical Clinic,POINT (120.96120470000001 14.709628100000002)
,,hospital,,,"POLYGON ((120.9576233 14.7154271, 120.9576398 14.7153906, 120.9576075 14.7153769, 120.9576283 14.7153309, 120.9575219 14.7152859, 120.957561 14.7151992, 120.957143 14.7150227, 120.9570504 14.7152279, 120.9576071 14.715463, 120.9576233 14.7154271))"
,hospital,,hospital,Allied Care Experts Medical Center Valenzuela,"POLYGON ((120.9573484 14.7154353, 120.9577246 14.715595, 120.9578453 14.7152214, 120.9570364 14.7149152, 120.9568218 14.7153524, 120.957282 14.7155716, 120.9573484 14.7154353))"
5720515696,clinic,,clinic,Manangan Medical Clinic,POINT (120.9566891 14.717640500000002)
9967731265,doctors,,doctor,Perez EENT Clinic,POINT (120.95727360000001 14.717877300000001)
4913948221,clinic,,,Lingunan Health Center,POINT (120.97621210000001 14.718777000000001)
,,hospital,,,"POLYGON ((120.9598542 14.7264604, 120.9597813 14.7264308, 120.9597114 14.7265919, 120.9597707 14.726616, 120.9598752 14.7266584, 120.9598916 14.7266207, 120.9598455 14.726602, 120.9598991 14.7264787, 120.9598542 14.7264604))"
,,hospital,,,"POLYGON ((120.9601632 14.726731, 120.9602167 14.7266077, 120.9599234 14.7264885, 120.9598991 14.7264787, 120.9598455 14.726602, 120.9598916 14.7266207, 120.9601632 14.726731))"
16128987,hospital,,hospital,Meycauayan Doctors Hospital,"POLYGON ((120.9594137 14.7262153, 120.9590557 14.7260448, 120.9590042 14.7261491, 120.9592058 14.7262511, 120.959073 14.7265053, 120.9589148 14.7268088, 120.9594977 14.7269851, 120.9594378 14.7271331, 120.9601305 14.7273922, 120.9606847 14.7262625, 120.9598641 14.725904, 120.959765 14.7258618, 120.9596399 14.7261242, 120.9594867 14.7260546, 120.9594392 14.726162, 120.9594137 14.7262153))"
,,hospital,,,"POLYGON ((120.9602287 14.7270617, 120.9603086 14.7268853, 120.9603591 14.7267649, 120.9604192 14.726641, 120.9604753 14.7265171, 120.9602889 14.7264415, 120.9602407 14.7265524, 120.9602167 14.7266077, 120.9601632 14.726731, 120.9601259 14.7268169, 120.9601107 14.7268509, 120.9600464 14.7270002, 120.9602287 14.7270617))"
,,hospital,,,"POLYGON ((120.9600464 14.7270002, 120.9601107 14.7268509, 120.9598279 14.7267647, 120.9597828 14.726751, 120.9597203 14.726732, 120.9594595 14.7266526, 120.9593992 14.7267916, 120.9600464 14.7270002))"
,hospital,yes,hospital,St. Francis Hospital,"POLYGON ((120.9574945 14.7339588, 120.9575079 14.7338765, 120.9574296 14.7338645, 120.9574161 14.7339468, 120.9574945 14.7339588))"
,clinic,yes,clinic,Gonzales Clinic,"POLYGON ((120.9581807 14.7342238, 120.9582042 14.7340597, 120.9581209 14.7340485, 120.9580973 14.7342126, 120.9581807 14.7342238))"
,hospital,,,,"POLYGON ((120.9688411 14.7348292, 120.9690626 14.7346796, 120.9690012 14.7339984, 120.9685143 14.7340016, 120.9681295 14.7339687, 120.9680855 14.7340042, 120.9680381 14.7346228, 120.9681502 14.7347595, 120.9688411 14.7348292))"
11055873353,doctors,,,Calalec Skin Care Clinic,POINT (120.95730640000001 14.7357139)
11052074522,doctors,,,Macogay-Bala Optical Clinic,POINT (120.9591381 14.736661000000002)
,clinic,commercial,clinic,Christ The King Bordador Diagnostic Clinic,"POLYGON ((120.9594663 14.7367571, 120.9595089 14.7366308, 120.9594294 14.7366081, 120.9594039 14.7366787, 120.9593866 14.7367335, 120.9594663 14.7367571))"
11052074511,doctors,,,Santo Tomas-Dolor,POINT (120.9596128 14.736755)
6501420185,clinic,,,S. J. Orbe Medical & Laboratory Clinic,POINT (120.95979580000001 14.736922300000002)
,hospital,yes,hospital,The Lord's Hospital,"POLYGON ((120.9581307 14.7373063, 120.9581706 14.7372121, 120.957823 14.7370744, 120.9577831 14.7371687, 120.9581307 14.7373063))"
589717017,hospital,,,B A Hospital,POINT (120.9580669 14.7384585)
,clinic,yes,,VILLA LUZ DERMA,"POLYGON ((120.9581452 14.7387525, 120.9581739 14.7386968, 120.9580828 14.7386529, 120.9580541 14.7387087, 120.9581452 14.7387525))"
,clinic,yes,clinic,Lozada Family Medicines & Maternity Clinic,"POLYGON ((120.9652429 14.7388803, 120.9653389 14.7389157, 120.9653858 14.7387969, 120.9652898 14.7387614, 120.9652429 14.7388803))"
,clinic,yes,clinic,Holy Angel's Maternity & Children's Clinic,"POLYGON ((120.9584057 14.7395464, 120.9584811 14.7394355, 120.9583823 14.7393785, 120.9583094 14.7394906, 120.9584057 14.7395464))"
,clinic,yes,clinic,celso & ine,"POLYGON ((120.9539623 14.7486095, 120.9539291 14.7485926, 120.9539446 14.7485622, 120.9538548 14.7485193, 120.9538235 14.7485807, 120.9539448 14.7486416, 120.9539623 14.7486095))"
,hospital,yes,hospital,Santa Clara de Montefalco Hospital,"POLYGON ((120.9713043 14.7489264, 120.9712802 14.7489702, 120.9713094 14.7489852, 120.971211 14.749162, 120.9713486 14.7492336, 120.9713644 14.7492052, 120.9717366 14.7493963, 120.9717978 14.7492643, 120.9718441 14.7491035, 120.9717933 14.7490788, 120.9718057 14.7490548, 120.9713944 14.7488527, 120.9713857 14.7488482, 120.9713337 14.7489415, 120.9713043 14.7489264))"
5737752391,hospital,,hospital,,POINT (120.9571535 14.7497264)
,hospital,hospital,,Nazarenus Hospital,"POLYGON ((120.9550639 14.7517037, 120.95532 14.7518309, 120.9554794 14.7515257, 120.9551111 14.7513654, 120.9550156 14.7513213, 120.9550639 14.7517037))"
6265218886,clinic,,clinic,I-Med HealthCare,POINT (120.95489380000001 14.752512900000001)
,clinic,yes,,Clinic Coloong,"POLYGON ((120.9447519 14.7215389, 120.944794 14.7214403, 120.9446935 14.7214001, 120.9446513 14.7214988, 120.9447519 14.7215389))"
,doctors,,doctor,RHU I,"POLYGON ((120.9486329 14.7571103, 120.9486919 14.7569948, 120.9484827 14.7568898, 120.9484237 14.7570013, 120.9486329 14.7571103))"
,hospital,yes,hospital,St. Michael Hospital,"POLYGON ((120.9476261 14.7612971, 120.9477211 14.7612186, 120.9478579 14.761368, 120.9479588 14.7612816, 120.9477372 14.7610397, 120.9475442 14.7612044, 120.9476261 14.7612971))"
,hospital,hospital,,Bocaue Specialists Medical Center,"POLYGON ((120.9378431 14.7786121, 120.9378571 14.7785933, 120.9379641 14.7786679, 120.9380885 14.778501, 120.9379662 14.7784158, 120.9379684 14.7784129, 120.9375697 14.778135, 120.9376041 14.7780887, 120.9374215 14.7779615, 120.9373309 14.7780831, 120.9372464 14.7781964, 120.9374459 14.7783354, 120.9378431 14.7786121))"
,hospital,yes,hospital,Mount Carmel Medical Center,"POLYGON ((120.9328473 14.783991, 120.9329082 14.784023, 120.9329825 14.783891, 120.9329215 14.7838589, 120.9328473 14.783991))"
4514700689,clinic,,,,POINT (120.9426693 14.786048800000001)
10111817703,doctors,,doctor,Magno Polyclinic,POINT (120.93076900000001 14.794641700000001)
,hospital,,hospital,Saint Paul Hospital,"POLYGON ((120.9284234 14.7959046, 120.9285112 14.7959487, 120.9286024 14.7959733, 120.9286588 14.7957918, 120.9287949 14.7958177, 120.9288747 14.7958203, 120.92887 14.7959143, 120.928864 14.7960492, 120.9289491 14.7960647, 120.9290484 14.7960602, 120.9291369 14.7960485, 120.9292509 14.7960355, 120.9291825 14.7956958, 120.9293005 14.7956673, 120.9293246 14.7954456, 120.9291919 14.795408, 120.9292428 14.7950553, 120.9291637 14.7949723, 120.9290363 14.7950371, 120.9289648 14.7952599, 120.9287506 14.7952368, 120.9286366 14.7954209, 120.928532 14.7954845, 120.9285106 14.7955675, 120.9284234 14.7959046))"
14708560,hospital,,hospital,Dr. Yanga General Hospital,"MULTIPOLYGON (((120.9251553 14.7963976, 120.9250053 14.7963416, 120.9250386 14.7962582, 120.92497 14.7962326, 120.9248804 14.7961991, 120.924828 14.7963302, 120.9247645 14.7964891, 120.9247953 14.7965006, 120.9248914 14.7965365, 120.9249686 14.7965653, 120.9250727 14.7966042, 120.9251016 14.7965317, 120.9251148 14.7964988, 120.9251242 14.7964754, 120.9251553 14.7963976)), ((120.9248346 14.79616, 120.9245275 14.7960096, 120.9244551 14.7961639, 120.9245248 14.7961885, 120.9244108 14.7964595, 120.9246334 14.7965555, 120.9248346 14.79616)))"
