latitude,longitude,value
8.720833333333331,126.22916666666669,0.0
8.729166666666671,126.00416666666666,2845.6002662642463
8.729166666666671,126.0125,3018.9047067830315
8.729166666666671,126.02083333333331,3189.354641873704
8.729166666666671,126.02916666666664,3248.645275653943
8.729166666666671,126.03749999999997,3370.847860137136
8.729166666666671,126.04583333333336,3554.416480657841
8.729166666666671,126.05416666666667,3736.974662357464
8.729166666666671,126.0625,3919.191828834253
8.729166666666671,126.07083333333333,4046.014822898559
8.729166666666671,126.07916666666664,4132.610627515727
8.729166666666671,126.08749999999998,4219.204541105782
8.729166666666671,126.0958333333333,4305.800345722949
8.729166666666671,126.10416666666669,4399.358597001535
8.729166666666671,126.1125,4423.5208807755125
8.729166666666671,126.12083333333334,4423.520565604327
8.729166666666671,126.12916666666666,4417.467072642223
8.729166666666671,126.1375,4388.330442045685
8.729166666666671,126.14583333333331,4270.3728982615385
8.729166666666671,126.15416666666664,4124.977181400135
8.729166666666671,126.16249999999997,3979.582410052287
8.729166666666671,126.17083333333336,3834.18763870444
8.729166666666671,126.17916666666667,3688.794128041335
8.729166666666671,126.1875,3543.399987035859
8.729166666666671,126.19583333333333,3453.978672739653
8.729166666666671,126.20416666666664,3596.270583765124
8.729166666666671,126.21249999999998,1679.7054640767717
8.729166666666671,126.2208333333333,0.0
8.729166666666671,126.22916666666669,0.0
8.737500000000011,126.00416666666666,1803.1293369042212
8.737500000000011,126.0125,2124.1015633615093
8.737500000000011,126.02083333333331,2205.1089101009475
8.737500000000011,126.02916666666664,2320.354878589656
8.737500000000011,126.03749999999997,2493.656482567771
8.737500000000011,126.04583333333336,2666.9584017170723
8.737500000000011,126.05416666666667,2840.2587450104447
8.737500000000011,126.0625,3013.5590883038185
8.737500000000011,126.07083333333333,3184.882677921015
8.737500000000011,126.07916666666664,3247.3401517743123
8.737500000000011,126.08749999999998,3247.338891089569
8.737500000000011,126.0958333333333,3247.339836603126
8.737500000000011,126.10416666666669,3255.0407293524395
8.737500000000011,126.1125,3349.221128551429
8.737500000000011,126.12083333333334,3471.4501874142134
8.737500000000011,126.12916666666666,3624.408121703261
8.737500000000011,126.1375,3785.268027958044
8.737500000000011,126.14583333333331,3958.0379381460266
8.737500000000011,126.15416666666664,4133.716248034864
8.737500000000011,126.16249999999997,4309.3945579237015
8.737500000000011,126.17083333333336,4421.468801185974
8.737500000000011,126.17916666666667,4423.421286680858
8.737500000000011,126.1875,4423.420341167303
8.737500000000011,126.19583333333333,4372.2321282268485
8.737500000000011,126.20416666666664,4234.058243912625
8.737500000000011,126.21249999999998,12959.936225208245
8.737500000000011,126.2208333333333,11857.73342240812
8.737500000000011,126.22916666666669,497.7695910370487
8.737500000000011,126.2375,564.4916855992984
8.745833333333337,126.00416666666666,382.79080892094527
8.745833333333337,126.0125,395.440243851996
8.745833333333337,126.02083333333331,618.4346916840153
8.745833333333337,126.02916666666664,916.149293859235
8.745833333333337,126.03749999999997,1213.8623595749243
8.745833333333337,126.04583333333336,1510.065991689908
8.745833333333337,126.05416666666667,1791.9837806817309
8.745833333333337,126.0625,2094.277859580332
8.745833333333337,126.07083333333333,2204.1827795720183
8.745833333333337,126.07916666666664,2315.026594525651
8.745833333333337,126.08749999999998,2488.3241012783537
8.745833333333337,126.0958333333333,2661.622553544613
