longitude_latitude,return_level_10years,return_level_25years,return_level_50years,return_level_100years,return_level_150years,return_level_250years,return_level_500years
grid_120.7999999999995566_17.8999999999999346,17.411597891583916,18.32864931663037,18.573897993909327,18.676089252881827,18.70534428540256,18.726141102824837,18.739526557182828
grid_120.7999999999995566_17.9999999999999361,17.88330008171885,18.828074873853133,19.026956238704955,19.095054168593624,19.111569692517303,19.121913985161353,19.12756815483558
grid_120.7999999999995566_18.0999999999999375,19.71737445282226,20.097724120466108,20.117211890456616,20.11936824462141,20.11956251422807,20.119621921032472,20.1196349185134
grid_120.7999999999995566_18.1999999999999389,20.146187936981114,20.92993277891582,21.016830302767392,21.03455385077226,21.03730321666927,21.038539756911952,21.038981693311797
grid_120.7999999999995566_18.2999999999999403,20.658757676859288,22.006924229636823,22.38233187078046,22.544057562580036,22.591668007470183,22.62625048398082,22.6491377531229
grid_120.7999999999995566_18.3999999999999417,23.941761132081442,25.360435818520585,25.618587274021046,25.69708711734899,25.71429276307284,25.72427821672585,25.729226089517187
grid_120.7999999999995566_18.4999999999999432,29.467298765098313,31.007283557206836,31.298155329514852,31.389327608132042,31.409835575462548,31.421971375403693,31.42813711839659
grid_120.7999999999995566_18.5999999999999446,36.59223788325529,38.75070509653476,39.23398826326914,39.40802703359908,39.45208151278075,39.480585056414945,39.49683087697812
grid_120.8999999999995509_12.6999999999999211,24.266186798108034,26.02393093512174,26.55261337825872,26.79535304434396,26.870723844487685,26.927776256752413,26.967605618711254
grid_120.8999999999995509_12.7999999999999208,21.494569719365167,22.957144576327977,23.235262884636278,23.32291694508615,23.342726085463923,23.354489680663225,23.36049344571194
grid_120.8999999999995509_12.8999999999999204,19.124782580025087,20.421357750377933,20.65379746139108,20.72362728891538,20.73877466109974,20.747497510409517,20.751776774360255
grid_120.8999999999995509_12.9999999999999201,17.2665364216317,18.433241924137256,18.714549116861637,18.822192567464086,18.85087558273519,18.870174236246978,18.881743212752667
grid_120.8999999999995509_13.0999999999999197,14.417656156577134,15.816840290309607,16.875282227616108,17.93372416492261,18.552873007437565,19.33290829865508,20.391350235961582
grid_120.8999999999995509_13.1999999999999194,12.40366283401866,12.832932018039623,12.900933282777267,12.919413317436273,12.923091229849634,12.92507747852847,12.92597474796286
grid_120.8999999999995509_13.2999999999999190,10.876565316564875,11.770835062618994,12.007232757233231,12.104799069363105,12.132506785649941,12.152082347102938,12.164581548715002
grid_120.8999999999995509_13.3999999999999186,13.768078116815438,14.874739499171005,15.191517690406855,15.331129952784638,15.373021843880913,15.403902470573183,15.424733365121671
grid_120.8999999999995509_13.7999999999999172,27.292448603003514,29.01714564754438,29.539479922674207,29.780678615364135,29.855928733478272,29.913101038842672,29.95320592033333
grid_120.8999999999995509_13.9999999999999165,22.05148469979688,24.278465782419104,25.9631119377094,27.647758092999698,28.63321292082859,29.874739175621922,31.55938533091222
grid_120.8999999999995509_14.0999999999999162,19.35481693149752,21.535036301689384,23.184308587091287,24.83358087249319,25.798343312931983,27.013800242685058,28.663072528086957
grid_120.8999999999995509_14.1999999999999158,19.969764259697776,21.867671793485762,22.30437585399223,22.465196163986505,22.50668250287881,22.533913880619668,22.549725665624038
grid_120.8999999999995509_14.2999999999999154,21.994946568722565,23.548372638159254,23.84219809191301,23.934402135912908,23.955162563651108,23.967456829948595,23.97370901707537
grid_120.8999999999995509_14.3999999999999151,23.181289983780335,24.49664735443663,24.804653092930934,24.919718255829878,24.949763645961976,24.96966850305698,24.981364915855792
grid_120.8999999999995509_14.7999999999999137,23.34849213371801,25.882440740328658,27.799298863255956,29.71615698618325,30.837447107298463,32.2501055927939,34.166963715721195
grid_120.8999999999995509_14.8999999999999133,21.54770728287945,23.577822131042,25.113544728976144,26.649267326910284,27.547607458211832,28.67938217507284,30.215104773006978
grid_120.8999999999995509_14.9999999999999130,21.373272353401788,22.535809883008216,22.836833440442827,22.95897491680006,22.993168814280992,23.017062562795864,23.032103582457896
grid_120.8999999999995509_15.0999999999999126,19.649229990647207,20.781752651913763,21.100468843076687,21.238976877941255,21.28005184190947,21.310056360695587,21.330059653157708
grid_120.8999999999995509_15.1999999999999122,18.56653638578277,19.470422330099087,19.75776047641529,19.895881413156296,19.94043913589888,19.975185601117246,20.00039577116923
grid_120.8999999999995509_15.2999999999999119,17.675463219498305,18.534414032299548,19.184185238557504,19.833956444815456,20.214048234524714,20.6929072576167,21.342678463874655
grid_120.8999999999995509_15.3999999999999115,17.99789384776394,18.87710266518225,19.15127010887859,19.280974110864243,19.322264416423256,19.354131426622796,19.376944385105293
grid_120.8999999999995509_15.4999999999999112,17.339591836159663,18.865150867513115,20.01919172439001,21.1732325812669,21.848303206839994,22.69879161262035,23.852832469497244
grid_120.8999999999995509_15.5999999999999108,17.530719200878615,19.622492461072998,21.204857847121183,22.787223233169367,23.71284764644671,24.87899649336375,26.461361879411935
grid_120.8999999999995509_15.6999999999999105,16.675576220849226,18.388415581105736,19.684128537718898,20.979841494332064,21.7377849856493,22.692680854588573,23.988393811201732
grid_120.8999999999995509_15.7999999999999101,16.09813309074858,17.28341408983274,18.18004455231274,19.07667501479274,19.601170212347807,20.2619560138769,21.1585864763569
grid_120.8999999999995509_15.8999999999999098,15.144998641149938,15.968022073470184,16.590615265568406,17.213208457666628,17.577402128248373,18.036231889986876,18.658825082085098
grid_120.8999999999995509_15.9999999999999094,13.495887679784135,14.392317705494465,15.070440841826407,15.748563978158352,16.14524058378396,16.644994003868682,17.323117140200626
grid_120.8999999999995509_16.0999999999999091,12.141181806119006,13.199766748942105,14.000555344719167,14.801343940496231,15.269775240030965,15.85992888331933,16.66071747909639
grid_120.8999999999995509_16.1999999999999105,12.294708537354687,13.129481248026606,13.372689412030239,13.481453223243625,13.514489537323934,13.539073480959516,13.555860945270869
grid_120.8999999999995509_16.2999999999999119,11.377133125750811,12.503417714136301,13.355419114773344,14.207420515410387,14.705809385344958,15.333705103795875,16.18570650443292
grid_120.8999999999995509_16.3999999999999133,11.68026897815125,12.548063221293344,13.204524224352692,13.86098522741204,14.244990297387556,14.728779470554134,15.385240473613482
grid_120.8999999999995509_16.4999999999999147,11.412951748370363,11.9951689912894,12.164541070006173,12.240190934052867,12.263145227861814,12.280212897842809,12.291855636500708
grid_120.8999999999995509_16.5999999999999162,10.565126400564342,10.927838598490407,11.007842602790143,11.036302386358772,11.043431952765717,11.04800855135282,11.050590598716742
grid_120.8999999999995509_16.6999999999999176,10.314391952312967,10.924030012641,11.074090332051945,11.132494133106622,11.148280953045365,11.159019641084674,11.165548803974508
grid_120.8999999999995509_16.7999999999999190,9.892922016757968,10.50559177576397,10.63708748512397,10.682831054060307,10.694075316393668,10.701190161084009,10.705130528248882
grid_120.8999999999995509_16.8999999999999204,9.784765575573086,10.245835919566739,10.309228903855976,10.324595716192276,10.327366396586077,10.32875733147218,10.329329515772242
grid_120.8999999999995509_16.9999999999999218,8.877302421524018,9.800854997929852,10.499495551813025,11.198136105696197,11.606814631200912,12.121688682102032,12.820329235985206
grid_120.8999999999995509_17.0999999999999233,9.038515468714516,9.506300623305599,9.860166432195106,10.214032241084611,10.421030469572333,10.681817395675694,11.0356832045652
grid_120.8999999999995509_17.1999999999999247,9.874362594391108,10.312084425241412,10.426321915176446,10.472975360951189,10.486107456847588,10.495322275468002,10.501154416435782
grid_120.8999999999995509_17.2999999999999261,11.292731161368554,11.780373111961563,11.873878883431388,11.903549878775385,11.910294311378307,11.914316984281607,11.916381586200355
grid_120.8999999999995509_17.3999999999999275,12.80044850062832,13.57807004849057,13.818548131330342,13.931531801446715,13.967293082918374,13.994769658423511,14.01432585340098
grid_120.8999999999995509_17.4999999999999289,15.067671116851091,15.90263563536759,16.17245047671694,16.30392412685793,16.346819985069494,16.380567039072112,16.405333834236494
grid_120.8999999999995509_17.5999999999999304,16.378046441567335,17.20526445441171,17.470351833373165,17.598629283289355,17.640241650155282,17.672831961055238,17.69661069055031
grid_120.8999999999995509_17.6999999999999318,16.300245491144096,17.029666492599056,17.243235838193574,17.339136884311845,17.368366075992324,17.390174706516994,17.405118222356514
grid_120.8999999999995509_17.7999999999999332,16.553465628232857,17.172139094635423,17.325758068622243,17.385977038882473,17.402353172290915,17.413544388539936,17.420389466274628
grid_120.8999999999995509_17.8999999999999346,16.0668472440153,16.7014583552573,16.875935057019852,16.950314186757414,16.9720187089693,16.987677298749944,16.997949719816262
grid_120.8999999999995509_17.9999999999999361,15.913566696348557,16.678381176769452,16.89185711064623,16.984003336864244,17.011174939168683,17.030936481310405,17.044036516805164
grid_120.8999999999995509_18.0999999999999375,16.073192238409984,16.871482573785997,17.064857468925517,17.13913622715546,17.158992647291022,17.172385485632887,17.180439662899747
grid_120.8999999999995509_18.1999999999999389,16.545716353587505,17.535947363532543,17.822989637510766,17.950819740015053,17.989511589351533,18.018226105701437,18.03776546196569
grid_120.8999999999995509_18.2999999999999403,17.729509400633543,18.876101949102907,19.141624303110095,19.239919577293453,19.26538927286938,19.282164036216052,19.29194680359219
grid_120.8999999999995509_18.3999999999999417,20.583647155013473,21.952761489673065,22.240883044645667,22.339513170921187,22.363428588942057,22.37840536174089,22.38658998022861
grid_120.8999999999995509_18.4999999999999432,27.152332577264755,28.658598612692554,29.038612375264172,29.18954065773773,29.231039543351983,29.259639878983574,29.277325113990155
grid_120.8999999999995509_18.5999999999999446,35.987944253268616,37.94521861552606,38.353388457308846,38.49208059571576,38.525498627110444,38.54632664689013,38.5576391141416
grid_120.8999999999995509_5.8999999999999453,18.480434741228333,18.955467462407707,19.060093802906074,19.09726819198849,19.10657149082521,19.112538871310015,19.115902250763895
grid_120.8999999999995509_5.9999999999999449,18.696069434094145,19.12962352830982,19.212401446899815,19.238576596220877,19.24450865814024,19.248038860767647,19.24984547861483
grid_120.9999999999995453_12.3999999999999222,29.032982218304657,32.029786949964006,34.29678221487264,36.56377747978128,37.889884699065256,39.560582211440625,41.82757747634926
grid_120.9999999999995453_12.4999999999999218,29.970411686953625,31.64116634309459,31.95348345403606,32.05055560669338,32.07223390633923,32.0849930148499,32.09143046021881
grid_120.9999999999995453_12.5999999999999215,25.395015259797933,26.69677876669921,26.9483984761509,27.028763624497945,27.047133059372,27.05813532242923,27.063812619465438
grid_120.9999999999995453_12.6999999999999211,20.808977221068655,22.048515242873318,22.282475959689418,22.355768270933346,22.37224641473168,22.381993983892073,22.386944043103572
grid_120.9999999999995453_12.7999999999999208,16.692419338935913,17.987600149558645,18.287678849324493,18.39881135649286,18.427617142199445,18.446594020915224,18.457664722159105
grid_120.9999999999995453_12.8999999999999204,14.939716356909221,15.798844106053647,15.953934234562718,16.000789977499583,16.011003020917784,16.01690565895921,16.019814869040104
grid_120.9999999999995453_12.9999999999999201,12.726964579194094,14.029337929773002,15.014545336753697,15.99975274373439,16.576062132250822,17.302126094313298,18.287333501293993
grid_120.9999999999995453_13.0999999999999197,11.797153506768783,12.889945004188206,13.716609859595893,14.54327471500358,15.026842656081154,15.636066212423003,16.46273106783069
grid_120.9999999999995453_13.1999999999999194,10.40980914363096,11.697554518788497,12.671696289538335,13.645838060288174,14.215674466562934,14.933583435445708,15.907725206195547
grid_120.9999999999995453_13.2999999999999190,10.063904729307636,11.566637379150261,12.703410745004678,13.840184110859095,14.505153901702503,15.342916760701721,16.47969012655614
grid_120.9999999999995453_13.3999999999999186,14.22009046749559,15.276682382994831,15.528119209422346,15.623302371223682,15.64843567049161,15.665228966800482,15.675206224793943
grid_120.9999999999995453_13.7999999999999172,23.479926069453324,25.61098406906645,27.223067213267047,28.835150357467644,29.778158544869648,30.966208357080767,32.57829150128136
grid_120.9999999999995453_13.8999999999999169,22.203959247571937,24.633955086678377,26.472175976683356,28.31039686668834,29.385687155383522,30.740392705794775,32.57861359579976
grid_120.9999999999995453_13.9999999999999165,19.928104843231385,22.24749528252788,24.00204641754565,25.756597552563417,26.78294417214655,28.07598799185991,29.83053912687768
grid_120.9999999999995453_14.0999999999999162,18.04778490559003,20.52674345387996,22.402003203542176,24.277262953204392,25.374219585868534,26.756221501494323,28.63148125115654
grid_120.9999999999995453_14.1999999999999158,20.336789958739292,22.008453615946657,22.334464487108615,22.439348048937635,22.46347067926744,22.47798629577374,22.48552159658434
grid_120.9999999999995453_14.2999999999999154,21.521675404957794,23.214400836536594,23.637543958590182,23.80433516367264,23.84990436863125,23.881156882470513,23.900360576895626
grid_120.9999999999995453_14.3999999999999151,24.6885091826542,25.665020158893228,25.842161710004365,25.895891974132972,25.907643208053724,25.914452116692438,25.917818973309338
grid_120.9999999999995453_14.5999999999999144,23.63630307187374,25.40384920610566,26.74094623964933,28.078043273192993,28.860194897641534,29.845589407424914,31.18268644096858
grid_120.9999999999995453_14.6999999999999140,24.46159554753387,26.026101255974524,26.447142697631207,26.623496763804877,26.674203334452304,26.710370750606085,26.733750370410544
grid_120.9999999999995453_14.7999999999999137,23.07984586553786,24.392960707438412,24.688045480281367,24.794629219986703,24.82167727994721,24.839211327336283,24.84922987301129
grid_120.9999999999995453_14.8999999999999133,20.882498304387074,22.54403553849149,23.04610881145836,23.27751942599489,23.34960352821376,23.404304226360928,23.442615290582452
grid_120.9999999999995453_14.9999999999999130,18.606413261873513,20.026944877562148,21.101535561565786,22.17612624556942,22.804721499335848,23.59665786125806,24.671248545261697
grid_120.9999999999995453_15.0999999999999126,17.723764423871422,18.95660570743454,19.889214136237293,20.821822565040044,21.367363523746132,22.054663848603163,22.987272277405918
grid_120.9999999999995453_15.1999999999999122,17.278192350491302,18.77088673930049,19.900066453826774,21.02924616835306,21.689773957925954,22.521940557162246,23.65112027168853
grid_120.9999999999995453_15.2999999999999119,18.437207665567723,19.288532547051886,19.513445618947653,19.606227049726016,19.632565197644713,19.651167333782517,19.663040189326683
grid_120.9999999999995453_15.3999999999999115,17.90832414892214,18.727477040564793,18.931520596141308,19.011714400347962,19.033570403071217,19.048531579087772,19.057702404379377
grid_120.9999999999995453_15.4999999999999112,17.570038978048412,18.894858845978487,19.299950026625094,19.488499054328184,19.547713815717806,19.592934967219914,19.6248684158942
grid_120.9999999999995453_15.5999999999999108,16.25049137147736,18.241316081813686,19.747316837857802,21.25331759390192,22.134271562245438,23.244142304238245,24.75014306028236
grid_120.9999999999995453_15.6999999999999105,15.569055649281744,17.25033701851259,18.5221772764913,19.794017534470008,20.53799639229507,21.475298903700853,22.747139161679563
grid_120.9999999999995453_15.7999999999999101,16.07420305347584,17.051283215583155,17.328385504898023,17.44957898544142,17.485711599768695,17.51221493400263,17.529978640004277
grid_120.9999999999995453_15.8999999999999098,15.44947901477363,16.125060566431028,16.28692541599131,16.348543295627255,16.364890454812674,16.375852496976872,16.38239560011109
grid_120.9999999999995453_15.9999999999999094,13.215063197494485,14.493109242282138,15.459913752853153,16.426718263424167,16.99226264763628,17.704764308211818,18.671568818782834
grid_120.9999999999995453_16.0999999999999091,13.339594911746516,14.26179782006529,14.512769255496384,14.61886135320163,14.649602270699626,14.671659723375903,14.686028451376572
grid_120.9999999999995453_16.1999999999999105,12.312227702845203,13.975808878493005,15.234259456918416,16.492710035343826,17.22885643273354,18.156291210991633,19.414741789417043
grid_120.9999999999995453_16.2999999999999119,12.261579443903232,13.682248117001908,14.756942480933803,15.831636844865699,16.460292747502233,17.252305517964373,18.32699988189627
grid_120.9999999999995453_16.3999999999999133,12.646203970406047,13.763733786613242,14.609112457759814,15.454491128906385,15.94900595043661,16.572020945113582,17.417399616260152
grid_120.9999999999995453_16.4999999999999147,13.071238915694757,14.068235098400098,14.310672547271144,14.404091023109036,14.42913041986706,14.446053463879215,14.456257381672682
grid_120.9999999999995453_16.5999999999999162,11.323555976782433,12.03713321437971,12.57693355628717,13.116733898194632,13.432496856086953,13.830311135791906,14.370111477699368
grid_120.9999999999995453_16.6999999999999176,11.493919395650671,12.062370972371923,12.212818379963377,12.274972051235288,12.292637515025811,12.305126107692395,12.31310673402561
grid_120.9999999999995453_16.7999999999999190,10.228462631979747,11.253656226340906,12.029185242121837,12.80471425790277,13.258369650355801,13.82990785226393,14.605436868044862
grid_120.9999999999995453_16.8999999999999204,9.568645626228898,10.727616158219838,11.604343520678754,12.481070883137672,12.993923513532303,13.64004141512861,14.516768777587528
grid_120.9999999999995453_16.9999999999999218,10.312685008732014,11.057038293083153,11.207491027077598,11.257326587538541,11.269076876945514,11.276281258256137,11.280112479386453
grid_120.9999999999995453_17.0999999999999233,9.80919174204031,10.432614766853643,10.594518086973965,10.660370453927936,10.678843663029765,10.691772465461808,10.699927586019495
grid_120.9999999999995453_17.1999999999999247,9.81698097569387,10.305396692073783,10.429468383377895,10.47902467273087,10.492715557870834,10.502185588107668,10.508069129211238
grid_120.9999999999995453_17.2999999999999261,10.689948926708524,11.361548221137873,11.558989305766623,11.647946854890083,11.675136093869545,11.695466911807653,11.70943716409536
grid_120.9999999999995453_17.3999999999999275,12.13431832919796,12.774595002545256,12.945136153315199,13.015962237787308,13.036181638625203,13.050524365861886,13.059730175381826
grid_120.9999999999995453_17.4999999999999289,14.096047102504127,14.87120621036943,15.079043726510486,15.165830588529495,15.190720064432753,15.208437821010332,15.219861774207306
grid_120.9999999999995453_17.5999999999999304,15.35917953999858,16.1154221813102,16.337709094842793,16.43784677248771,16.468449507021024,16.491330669966377,16.507051511194803
grid_120.9999999999995453_17.6999999999999318,16.2928841187899,16.80773935417738,16.864430184038234,16.875928969596718,16.877704098643044,16.878499668691422,16.87878272896737
grid_120.9999999999995453_17.7999999999999332,15.958617323379823,16.60750366192597,16.7761787570511,16.844838721012145,16.864112101186116,16.877607681178677,16.886125825489785
grid_120.9999999999995453_17.8999999999999346,16.191532126923903,16.757007139966575,16.85275498783185,16.880217436934927,16.885942527509535,16.889142959460127,16.89065425448316
grid_120.9999999999995453_17.9999999999999361,15.32569006895222,16.236666056230384,16.527847371145697,16.668452665386223,16.713983528460272,16.749593611265972,16.775529231572857
grid_120.9999999999995453_18.0999999999999375,15.167420487222289,16.18529162807727,16.489738061543594,16.62887836894529,16.671915445210793,16.704395381719383,16.726982607432248
grid_120.9999999999995453_18.1999999999999389,16.06374174996753,16.95190150042217,17.148939700277758,17.2193641951963,17.237077352243954,17.24848242386294,17.254942301555573
grid_120.9999999999995453_18.2999999999999403,17.014737706849402,18.13899792984848,18.391903918875542,18.483330014686537,18.50654808475908,18.521607514431615,18.53021816233365
grid_120.9999999999995453_18.3999999999999417,19.00365109673158,20.797865966697568,21.3798078090777,21.664245248766996,21.757285886338387,21.830628974695067,21.88459444651756
grid_120.9999999999995453_18.4999999999999432,27.299773853707293,28.6556452600866,28.877590900647018,28.939528932620302,28.952140672522386,28.95906825862482,28.962266694852467
grid_120.9999999999995453_5.9999999999999449,18.707759598889485,19.17577277934641,19.26921931165618,19.299864904375617,19.307029399834533,19.31139403511856,19.313696015775218
grid_120.9999999999995453_6.0999999999999446,18.79552501376354,19.41705354874774,19.572492492127243,19.633785145531363,19.65053626481552,19.662027385562787,19.66909052699887
grid_121.0999999999995396_12.3999999999999222,28.541168293206216,30.646959286723444,31.19338077749715,31.41547986772933,31.477748351549277,31.521308826005484,31.54876986906546
grid_121.0999999999995396_12.4999999999999218,24.98421460557799,26.625083551923897,27.13196019634652,27.369888274769984,27.445139302283998,27.502922916298395,27.544018308371026
grid_121.0999999999995396_12.5999999999999215,21.022701106237317,22.024431976258896,22.227478699484774,22.29489012207449,22.310815604726507,22.320594333709167,22.325804471583236
grid_121.0999999999995396_12.6999999999999211,16.40866213719057,17.42425518392656,17.63377563888282,17.704344817846486,17.721221756872822,17.731681056132995,17.73732061924441
grid_121.0999999999995396_12.7999999999999208,13.18202325310032,14.035651886405605,14.20998005357735,14.268211718681838,14.282040294657286,14.290564885502906,14.295129852574494
grid_121.0999999999995396_12.8999999999999204,11.97376298994412,13.054462937730387,13.36094532830875,13.494986065422067,13.534948354041497,13.564260417381353,13.583906359844606
grid_121.0999999999995396_12.9999999999999201,11.846453102565198,13.081007619985465,13.474895468097992,13.664807188501545,13.726226893585896,13.77421650584473,13.809123834734361
grid_121.0999999999995396_13.0999999999999197,10.734974510312137,11.922063187501458,12.820061105679047,13.718059023856636,14.243354131716192,14.905147701045955,15.803145619223546
grid_121.0999999999995396_13.1999999999999194,11.309087162534796,12.683969001802753,13.724026963037856,14.76408492427296,15.372479830171994,16.138966763540914,17.17902472477602
grid_121.0999999999995396_13.2999999999999190,13.45298185747695,14.96520002607575,15.456816163939486,15.697567649471786,15.776444493253026,15.838700098277755,15.884581698466128
grid_121.0999999999995396_13.3999999999999186,14.520383285522506,16.295166291796832,17.637737807704855,18.980309323612875,19.765663314955425,20.755092329887205,22.097663845795225
grid_121.0999999999995396_13.6999999999999176,22.20405776943983,24.259734255670743,25.81479348633644,27.36985271700214,28.27950405334186,29.425529203233047,30.980588433898745
grid_121.0999999999995396_13.7999999999999172,20.4754573067841,22.870013051301374,24.681424544693765,26.492836038086153,27.552443835096007,28.887391782603427,30.698803275995814
grid_121.0999999999995396_13.8999999999999169,19.0744687658386,21.538978309508217,23.40330780912416,25.267637308740106,26.358200155003672,27.732146852409723,29.596476352025668
grid_121.0999999999995396_13.9999999999999165,18.050879777559263,20.112730457378344,21.672460285190773,23.2321901130032,24.144573573529737,25.29404079282228,26.85377062063471
grid_121.0999999999995396_14.0999999999999162,17.571363628255295,19.241033520117007,20.504090034551687,21.767146548986368,22.505987246222226,23.43681644084808,24.69987295528276
grid_121.0999999999995396_14.1999999999999158,17.885502077090692,20.065175617797667,21.714034999133908,23.362894380470152,24.32741528751414,25.542567921177124,27.191427302513368
grid_121.0999999999995396_14.2999999999999154,20.496682943422133,22.75323963251734,24.460258870418837,26.167278108320335,27.16582035050232,28.42383479741554,30.130854035317043
grid_121.0999999999995396_14.4999999999999147,26.29446158654712,27.30860066812334,27.573975788952712,27.682589298058097,27.713218210785925,27.734740935615413,27.748387729600232
grid_121.0999999999995396_14.5999999999999144,24.18931597392661,25.40651219231131,25.709465239756792,25.828455455316472,25.860867282871734,25.88304498135089,25.896631996345626
grid_121.0999999999995396_14.6999999999999140,21.176718854927014,22.818356323640625,24.060207128584363,25.302057933528097,26.028494085910566,26.943695402241712,28.185546207185446
grid_121.0999999999995396_14.7999999999999137,19.162608564582687,21.08584699202995,22.54072069876597,23.99559440550199,24.84664096722775,25.918832832949256,27.373706539685273
grid_121.0999999999995396_14.8999999999999133,17.448913644957333,19.15606944142315,20.44748294800369,21.738896454584225,22.494324928858653,23.446052251050045,24.73746575763058
grid_121.0999999999995396_14.9999999999999130,16.398954693759844,17.831805444247017,18.91571519397456,19.999624943702102,20.63367150145877,21.43247569418927,22.516385443916818
grid_121.0999999999995396_15.0999999999999126,16.254945612625672,17.814808467003736,18.994799164236763,20.17478986146979,20.86504017055092,21.734652715847854,22.91464341308088
grid_121.0999999999995396_15.1999999999999122,17.088619356848483,19.016398699410317,20.474707475823827,21.933016252237337,22.786072200911793,23.86079559479917,25.31910437121268
grid_121.0999999999995396_15.2999999999999119,19.47420088345148,20.617839185475567,20.847840345168525,20.923714145668015,20.941541523350914,20.952443195690165,20.958220996949777
grid_121.0999999999995396_15.3999999999999115,17.81163235692935,18.84027013140817,19.11506158589157,19.22946031741501,19.262185443679726,19.28543561156228,19.30038891473225
grid_121.0999999999995396_15.4999999999999112,16.20961555515947,17.523237732602,17.881282392012956,18.032829443028493,18.076788054011303,18.108355480984656,18.128941076295874
grid_121.0999999999995396_15.5999999999999108,15.922906589462709,17.3609629381155,17.699271555636614,17.8261407334621,17.859375413262843,17.881447414112607,17.89445853616501
grid_121.0999999999995396_15.6999999999999105,14.033284549348405,15.477012003458032,16.569149661847568,17.661287320237108,18.3001468960204,19.105014774346735,20.19715243273627
grid_121.0999999999995396_15.7999999999999101,14.828310238964306,15.623512639088053,15.79727894257913,15.858621681975997,15.87388951322189,15.883642058338847,15.889109469292148
grid_121.0999999999995396_15.8999999999999098,14.246109908328949,15.190699231295557,15.552594144540974,15.755803914357156,15.830362355352761,15.894684637034858,15.947893185832614
grid_121.0999999999995396_15.9999999999999094,14.20250806360685,15.232314107377992,15.561984310392598,15.721378273616523,15.773048093399204,15.813492971280153,15.842981505808648
grid_121.0999999999995396_16.0999999999999091,13.351481480976583,14.920247198666472,16.106972652007833,17.293698105349193,17.987887994205206,18.862463823039082,20.049189276380446
grid_121.0999999999995396_16.1999999999999105,15.439357013943784,16.698477257894464,16.93725174863674,17.012338164405694,17.02927481074563,17.039318187837907,17.04443457079354
grid_121.0999999999995396_16.2999999999999119,13.550699474236932,15.206027141201528,16.458234181332283,17.710441221463043,18.442935383078567,19.365768888427635,20.617975928558394
grid_121.0999999999995396_16.3999999999999133,13.635701961614492,15.345472459266212,16.638863910937722,17.932255362609233,18.688840860590368,19.642025860260954,20.935417311932465
grid_121.0999999999995396_16.4999999999999147,13.38568212148224,14.905497876444283,16.055194112449875,17.204890348455468,17.877419533738998,18.72470610341751,19.874402339423103
grid_121.0999999999995396_16.5999999999999162,13.849514226054122,14.996995900341794,15.285900069631136,15.400449720348222,15.43190138495676,15.45355378867774,15.46692392529116
grid_121.0999999999995396_16.6999999999999176,13.909775626247027,14.874486806758924,15.10780720323978,15.197313979083363,15.221215113378175,15.23732260975259,15.246998904335854
grid_121.0999999999995396_16.7999999999999190,13.062286167065752,13.810575943201734,13.981676655080351,14.044362397799269,14.060462933595769,14.070996208414321,14.077086180643807
grid_121.0999999999995396_16.8999999999999204,11.654441208624347,12.811395532515306,13.686597692425178,14.561799852335048,15.073760296432482,15.718754176226009,16.59395633613588
grid_121.0999999999995396_16.9999999999999218,10.986258279862675,12.051708540594964,12.857690548884962,13.663672557174962,14.135141808280538,14.72912281790725,15.535104826197248
grid_121.0999999999995396_17.0999999999999233,10.263734831617914,11.291769227228455,12.069447226195667,12.847125225162877,13.302037692194562,13.87515962077342,14.65283761974063
grid_121.0999999999995396_17.1999999999999247,10.691971301732908,11.24859394292076,11.36455657419166,11.403927559368919,11.413407496004263,11.419312846707362,11.42251810332218
grid_121.0999999999995396_17.2999999999999261,10.801145671149861,11.31520818064364,11.431726846464695,11.474110477452303,11.484930631855994,11.491976749302047,11.496026362181185
grid_121.0999999999995396_17.3999999999999275,11.990696260521185,12.37168504230075,12.416412804149303,12.425962845219448,12.427504777415763,12.428218748429112,12.428483589564443
grid_121.0999999999995396_17.4999999999999289,12.258968725928655,13.101728436945942,13.739251547527154,14.376774658108365,14.749701771141481,15.219534369125652,15.857057479706864
grid_121.0999999999995396_17.5999999999999304,13.384759575546612,14.396618144147737,15.162059602359081,15.927501060570425,16.37525561012138,16.939359629171552,17.704801087382894
grid_121.0999999999995396_17.6999999999999318,14.35208591961816,15.223684203021344,15.883022851450214,16.542361499879085,16.928049884486143,17.41395978328227,18.07329843171114
grid_121.0999999999995396_17.7999999999999332,15.35329448349316,16.301046738016442,17.017993641701118,17.734940545385797,18.154327599049477,18.682692799909077,19.399639703593756
grid_121.0999999999995396_17.8999999999999346,15.438728104457585,16.311403447827885,16.97155686066889,17.631710273509896,18.017875264744976,18.504385616880196,19.1645390297212
grid_121.0999999999995396_17.9999999999999361,15.05592244626814,16.02373213812854,16.755851907428752,17.48797167672896,17.91623428780621,18.455781368589363,19.187901137889575
grid_121.0999999999995396_18.0999999999999375,16.147185823336475,17.18820819575511,17.444132826741996,17.543637238865823,17.570510517094018,17.588778476520073,17.599875984983907
grid_121.0999999999995396_18.1999999999999389,17.356323385800824,18.477119245051288,18.672022615706595,18.729146615839504,18.74127822868782,18.748154614399596,18.751460053974697
grid_121.0999999999995396_18.2999999999999403,17.900938398096265,19.610973854631162,20.10828376286637,20.330349753503167,20.39771636537001,20.447798504175793,20.481954771050926
grid_121.0999999999995396_18.3999999999999417,21.23523959309479,23.1298412073058,23.55733183156342,23.712254665860563,23.751680799300793,23.77729382600869,23.791969012055386
