,value,region_id,impf_,geometry
5664,344087994.99952465,616,1,POINT (19.95 53.71666667)
5665,290477212.6839721,616,1,POINT (19.98333333 53.71666667)
5666,4206963.895623835,616,1,POINT (20.01666667 53.71666667)
5667,306984.0335218182,616,1,POINT (20.05 53.71666667)
5668,123147.06876806816,616,1,POINT (20.08333333 53.71666667)
5669,121784.66796080543,616,1,POINT (20.11666667 53.71666667)
5670,135259.01026678874,616,1,POINT (20.15 53.71666667)
5671,142222.82331981565,616,1,POINT (20.18333333 53.71666667)
5672,143478.668006962,616,1,POINT (20.21666667 53.71666667)
5673,143413.27798432764,616,1,POINT (20.25 53.71666667)
5674,143413.42755601593,616,1,POINT (20.28333333 53.71666667)
5675,144397.03554635102,616,1,POINT (20.31666667 53.71666667)
5676,191410.80613855302,616,1,POINT (20.35 53.71666667)
5677,597442.6755855478,616,1,POINT (20.38333333 53.71666667)
5678,2398868.387291684,616,1,POINT (20.41666667 53.71666667)
5679,16263455.00337874,616,1,POINT (20.45 53.71666667)
5680,106087144.64811,616,1,POINT (20.48333333 53.71666667)
5681,53938193.150185645,616,1,POINT (20.51666667 53.71666667)
5682,3460937.3259533793,616,1,POINT (20.55 53.71666667)
5683,492871.1564842836,616,1,POINT (20.58333333 53.71666667)
5684,139541.03203408976,616,1,POINT (20.61666667 53.71666667)
5685,111849.88412067658,616,1,POINT (20.65 53.71666667)
5686,111829.40074587519,616,1,POINT (20.68333333 53.71666667)
5687,111842.86899653423,616,1,POINT (20.71666667 53.71666667)
5688,114473.19702661125,616,1,POINT (20.75 53.71666667)
5689,122623.83215244029,616,1,POINT (20.78333333 53.71666667)
5690,129015.38501405418,616,1,POINT (20.81666667 53.71666667)
5691,112021.81112543176,616,1,POINT (20.85 53.71666667)
5692,98693.62075504533,616,1,POINT (20.88333333 53.71666667)
5693,98157.82777274458,616,1,POINT (20.91666667 53.71666667)
5694,98157.82777274458,616,1,POINT (20.95 53.71666667)
5695,98157.82777274458,616,1,POINT (20.98333333 53.71666667)
5696,98877.3539628794,616,1,POINT (21.01666667 53.71666667)
5697,315817.5851253212,616,1,POINT (21.05 53.71666667)
5698,934780.3449646865,616,1,POINT (21.08333333 53.71666667)
5699,116683.51001354719,616,1,POINT (21.11666667 53.71666667)
5700,98905.97176013596,616,1,POINT (21.15 53.71666667)
5701,97821.45464321061,616,1,POINT (21.18333333 53.71666667)
5702,98997.06771701657,616,1,POINT (21.21666667 53.71666667)
5703,99349.45181591046,616,1,POINT (21.25 53.71666667)
5704,99797.9551637654,616,1,POINT (21.28333333 53.71666667)
5705,112938.20117392857,616,1,POINT (21.31666667 53.71666667)
5706,126696.95437963259,616,1,POINT (21.35 53.71666667)
5707,98655.66924008158,616,1,POINT (21.38333333 53.71666667)
5708,98961.15011568808,616,1,POINT (21.41666667 53.71666667)
5709,97944.06943404142,616,1,POINT (21.45 53.71666667)
5710,92993.57968864407,616,1,POINT (21.48333333 53.71666667)
5711,90988.44251875253,616,1,POINT (21.51666667 53.71666667)
5712,95038.43091739583,616,1,POINT (21.55 53.71666667)
5713,95566.23828206524,616,1,POINT (21.58333333 53.71666667)
5714,89868.74918264148,616,1,POINT (21.61666667 53.71666667)
5715,85416.97142870039,616,1,POINT (21.65 53.71666667)
5716,76338.13991743418,616,1,POINT (21.68333333 53.71666667)
5717,85590.3545004461,616,1,POINT (21.71666667 53.71666667)
5718,158269.47222329487,616,1,POINT (21.75 53.71666667)
5719,230280.8187265615,616,1,POINT (21.78333333 53.71666667)
5720,256069.675492383,616,1,POINT (21.81666667 53.71666667)
5721,203046.49692920272,616,1,POINT (21.85 53.71666667)
5722,185866.6532083419,616,1,POINT (21.88333333 53.71666667)
5723,150544.02880000442,616,1,POINT (21.91666667 53.71666667)
5724,105950.78465073492,616,1,POINT (21.95 53.71666667)
5725,104561.33721913348,616,1,POINT (21.98333333 53.71666667)
5726,140794.90463010667,616,1,POINT (22.01666667 53.71666667)
5727,1177864.742658203,616,1,POINT (22.05 53.71666667)
5728,862077.9446204902,616,1,POINT (22.08333333 53.71666667)
5729,130586.94795685011,616,1,POINT (22.11666667 53.71666667)
5730,105207.81451436479,616,1,POINT (22.15 53.71666667)
5731,106040.02458928725,616,1,POINT (22.18333333 53.71666667)
5732,113795.54778327602,616,1,POINT (22.21666667 53.71666667)
5733,120862.73526904937,616,1,POINT (22.25 53.71666667)
5734,122065.38461725783,616,1,POINT (22.28333333 53.71666667)
5735,144094.12675887666,616,1,POINT (22.31666667 53.71666667)
5736,194671.96250692548,616,1,POINT (22.35 53.71666667)
5737,298012.2669745283,616,1,POINT (22.38333333 53.71666667)
5738,1239080.9058917034,616,1,POINT (22.41666667 53.71666667)
5739,1191062.9517003498,616,1,POINT (22.45 53.71666667)
5740,426592.3473240482,616,1,POINT (22.48333333 53.71666667)
5741,195139.0257782465,616,1,POINT (22.51666667 53.71666667)
5742,113360.0905417922,616,1,POINT (22.55 53.71666667)
5743,105063.51862744532,616,1,POINT (22.58333333 53.71666667)
5744,102743.1518386125,616,1,POINT (22.61666667 53.71666667)
5745,109049.63425012074,616,1,POINT (22.65 53.71666667)
5746,836803.3951270988,616,1,POINT (22.68333333 53.71666667)
5747,386114.9328652614,616,1,POINT (22.71666667 53.71666667)
5748,112631.043806682,616,1,POINT (22.75 53.71666667)
5749,115493.51958228918,616,1,POINT (22.78333333 53.71666667)
5750,115175.29901674294,616,1,POINT (22.81666667 53.71666667)
5751,114595.51836065925,616,1,POINT (22.85 53.71666667)
5752,117248.07707046703,616,1,POINT (22.88333333 53.71666667)
5753,128271.30653591435,616,1,POINT (22.91666667 53.71666667)
5754,120692.79463630155,616,1,POINT (22.95 53.71666667)
5755,85292.05867284045,616,1,POINT (22.98333333 53.71666667)
5756,53120.157338665675,616,1,POINT (23.01666667 53.71666667)
5757,51422.06316281662,616,1,POINT (23.05 53.71666667)
5758,51183.55750841487,616,1,POINT (23.08333333 53.71666667)
5759,51191.654775721756,616,1,POINT (23.11666667 53.71666667)
5760,54378.775900758475,616,1,POINT (23.15 53.71666667)
5761,70823.03744488816,616,1,POINT (23.18333333 53.71666667)
5762,95447.14686461061,616,1,POINT (23.21666667 53.71666667)
5763,88376.06371622864,616,1,POINT (23.25 53.71666667)
5764,90750.11184491296,616,1,POINT (23.28333333 53.71666667)
5765,147683.23651281095,616,1,POINT (23.31666667 53.71666667)
5766,209367.82805616746,616,1,POINT (23.35 53.71666667)
5767,157343.44659275742,616,1,POINT (23.38333333 53.71666667)
5768,101483.51385342464,616,1,POINT (23.41666667 53.71666667)
5769,89545.78230577342,616,1,POINT (23.45 53.71666667)
5770,91464.82785878966,616,1,POINT (23.48333333 53.71666667)
5771,89959.26643933305,616,1,POINT (23.51666667 53.71666667)
5772,75853.3372834135,616,1,POINT (23.55 53.71666667)
5773,49162.94937969439,616,1,POINT (14.28333333 53.68333333)
5774,63472.07167415346,616,1,POINT (14.31666667 53.68333333)
5775,63643.88875171798,616,1,POINT (14.35 53.68333333)
5776,51611.70986549641,616,1,POINT (14.38333333 53.68333333)
5777,87003.79148795712,616,1,POINT (14.58333333 53.68333333)
5778,93958.51293705756,616,1,POINT (14.61666667 53.68333333)
5779,99465.20301729784,616,1,POINT (14.65 53.68333333)
5780,93313.51352989252,616,1,POINT (14.68333333 53.68333333)
5781,93179.07577697384,616,1,POINT (14.71666667 53.68333333)
5782,90200.90630047573,616,1,POINT (14.75 53.68333333)
5783,87537.50259092885,616,1,POINT (14.78333333 53.68333333)
5784,93944.85192430495,616,1,POINT (14.81666667 53.68333333)
5785,125280.16533973016,616,1,POINT (14.85 53.68333333)
5786,161503.82411109732,616,1,POINT (14.88333333 53.68333333)
5787,119135.5765946807,616,1,POINT (14.91666667 53.68333333)
5788,182451.39344556472,616,1,POINT (14.95 53.68333333)
5789,232959.56339487075,616,1,POINT (14.98333333 53.68333333)
5790,250177.74813934584,616,1,POINT (15.01666667 53.68333333)
5791,452879.9763639438,616,1,POINT (15.05 53.68333333)
5792,2158561.242299066,616,1,POINT (15.08333333 53.68333333)
5793,14424644.576863775,616,1,POINT (15.11666667 53.68333333)
5794,4775538.791586577,616,1,POINT (15.15 53.68333333)
5795,686362.3619041714,616,1,POINT (15.18333333 53.68333333)
5796,300427.59237759886,616,1,POINT (15.21666667 53.68333333)
5797,235755.8468996973,616,1,POINT (15.25 53.68333333)
5798,119199.03578279351,616,1,POINT (15.28333333 53.68333333)
5799,76568.25595986558,616,1,POINT (15.31666667 53.68333333)
5800,73862.76669869127,616,1,POINT (15.35 53.68333333)
5801,76405.76673199667,616,1,POINT (15.38333333 53.68333333)
5802,78981.23515716134,616,1,POINT (15.41666667 53.68333333)
5803,78665.3522767071,616,1,POINT (15.45 53.68333333)
5804,79103.6660441782,616,1,POINT (15.48333333 53.68333333)
5805,128429.55839899657,616,1,POINT (15.51666667 53.68333333)
5806,230127.1856485554,616,1,POINT (15.55 53.68333333)
5807,647590.0915209871,616,1,POINT (15.58333333 53.68333333)
5808,1012251.9357024848,616,1,POINT (15.61666667 53.68333333)
5809,822618.821652787,616,1,POINT (15.65 53.68333333)
5810,361335.7591244276,616,1,POINT (15.68333333 53.68333333)
5811,166536.68764540815,616,1,POINT (15.71666667 53.68333333)
5812,139647.98552452915,616,1,POINT (15.75 53.68333333)
5813,117687.0575756152,616,1,POINT (15.78333333 53.68333333)
5814,121294.69117741981,616,1,POINT (15.81666667 53.68333333)
5815,106446.65562003803,616,1,POINT (15.85 53.68333333)
5816,96013.5272571663,616,1,POINT (15.88333333 53.68333333)
5817,91966.89242538143,616,1,POINT (15.91666667 53.68333333)
5818,117789.43140008686,616,1,POINT (15.95 53.68333333)
5819,146297.18330363865,616,1,POINT (15.98333333 53.68333333)
5820,158752.19455393788,616,1,POINT (16.01666667 53.68333333)
5821,125625.07068738394,616,1,POINT (16.05 53.68333333)
5822,104456.20246205656,616,1,POINT (16.08333333 53.68333333)
5823,135707.374455947,616,1,POINT (16.11666667 53.68333333)
5824,139839.54346244657,616,1,POINT (16.15 53.68333333)
5825,144345.46313544456,616,1,POINT (16.18333333 53.68333333)
5826,138623.70697938907,616,1,POINT (16.21666667 53.68333333)
5827,131900.26922686753,616,1,POINT (16.25 53.68333333)
5828,126143.960506169,616,1,POINT (16.28333333 53.68333333)
5829,140536.870818835,616,1,POINT (16.31666667 53.68333333)
5830,160729.89555912773,616,1,POINT (16.35 53.68333333)
5831,118866.44253757279,616,1,POINT (16.38333333 53.68333333)
5832,87351.2978508556,616,1,POINT (16.41666667 53.68333333)
5833,83470.01715839218,616,1,POINT (16.45 53.68333333)
5834,82765.0993889161,616,1,POINT (16.48333333 53.68333333)
5835,82714.31980074226,616,1,POINT (16.51666667 53.68333333)
5836,82134.58825274456,616,1,POINT (16.55 53.68333333)
5837,108547.76329491659,616,1,POINT (16.58333333 53.68333333)
5838,355190.36301424523,616,1,POINT (16.61666667 53.68333333)
5839,2250167.4141519465,616,1,POINT (16.65 53.68333333)
5840,100444348.82668045,616,1,POINT (16.68333333 53.68333333)
5841,412881506.2627618,616,1,POINT (16.71666667 53.68333333)
5842,44460842.83498893,616,1,POINT (16.75 53.68333333)
5843,1777249.385233954,616,1,POINT (16.78333333 53.68333333)
5844,69977.7954839009,616,1,POINT (16.81666667 53.68333333)
5845,82321.64183893317,616,1,POINT (16.85 53.68333333)
5846,352959.3672575356,616,1,POINT (16.88333333 53.68333333)
5847,5853763.082034955,616,1,POINT (16.91666667 53.68333333)
5848,4556424.356585429,616,1,POINT (16.95 53.68333333)
5849,388239.51005749917,616,1,POINT (16.98333333 53.68333333)
5850,161555.06031934012,616,1,POINT (17.01666667 53.68333333)
5851,140688.84327958425,616,1,POINT (17.05 53.68333333)
5852,127884.96286506591,616,1,POINT (17.08333333 53.68333333)
5853,100821.6451514526,616,1,POINT (17.11666667 53.68333333)
5854,86947.7696711991,616,1,POINT (17.15 53.68333333)
5855,112128.99283751646,616,1,POINT (17.18333333 53.68333333)
5856,113351.30627163385,616,1,POINT (17.21666667 53.68333333)
5857,114615.81231594854,616,1,POINT (17.25 53.68333333)
5858,238910.14248440895,616,1,POINT (17.28333333 53.68333333)
5859,2270543.8502871925,616,1,POINT (17.31666667 53.68333333)
5860,115174247.2437631,616,1,POINT (17.35 53.68333333)
5861,68506101.35708709,616,1,POINT (17.38333333 53.68333333)
5862,1095097.4827720413,616,1,POINT (17.41666667 53.68333333)
5863,231587.74008580102,616,1,POINT (17.45 53.68333333)
5864,551471.6624571488,616,1,POINT (17.48333333 53.68333333)
5865,25712178.578706596,616,1,POINT (17.51666667 53.68333333)
5866,368545105.0677085,616,1,POINT (17.55 53.68333333)
5867,532706089.9310707,616,1,POINT (17.58333333 53.68333333)
5868,73036987.39232144,616,1,POINT (17.61666667 53.68333333)
5869,1929977.7498108146,616,1,POINT (17.65 53.68333333)
5870,368629.4016005415,616,1,POINT (17.68333333 53.68333333)
5871,194129.68790576822,616,1,POINT (17.71666667 53.68333333)
5872,232094.19290047736,616,1,POINT (17.75 53.68333333)
5873,1186976.8886061136,616,1,POINT (17.78333333 53.68333333)
5874,576539.7078358701,616,1,POINT (17.81666667 53.68333333)
5875,308153.6870504665,616,1,POINT (17.85 53.68333333)
5876,323640.58309820155,616,1,POINT (17.88333333 53.68333333)
5877,315312.7667207776,616,1,POINT (17.91666667 53.68333333)
5878,312601.8642834272,616,1,POINT (17.95 53.68333333)
5879,305658.9368770558,616,1,POINT (17.98333333 53.68333333)
5880,277565.83848571754,616,1,POINT (18.01666667 53.68333333)
5881,178108.2939301664,616,1,POINT (18.05 53.68333333)
5882,121373.7537407991,616,1,POINT (18.08333333 53.68333333)
5883,153499.3992476315,616,1,POINT (18.11666667 53.68333333)
5884,552531.2431890826,616,1,POINT (18.15 53.68333333)
5885,1105393.2141042864,616,1,POINT (18.18333333 53.68333333)
5886,253324.63270556173,616,1,POINT (18.21666667 53.68333333)
5887,141278.378561891,616,1,POINT (18.25 53.68333333)
5888,126880.46660137478,616,1,POINT (18.28333333 53.68333333)
5889,121493.32120268668,616,1,POINT (18.31666667 53.68333333)
5890,113407.5797050926,616,1,POINT (18.35 53.68333333)
5891,109217.55942137388,616,1,POINT (18.38333333 53.68333333)
5892,102202.5181725817,616,1,POINT (18.41666667 53.68333333)
5893,102301.77258518712,616,1,POINT (18.45 53.68333333)
5894,112190.78108460148,616,1,POINT (18.48333333 53.68333333)
5895,96223.20862787399,616,1,POINT (18.51666667 53.68333333)
5896,74171.06371295748,616,1,POINT (18.55 53.68333333)
5897,150316.77579760517,616,1,POINT (18.58333333 53.68333333)
5898,254570.0579535464,616,1,POINT (18.61666667 53.68333333)
5899,463340.00420008367,616,1,POINT (18.65 53.68333333)
5900,885110.5929531247,616,1,POINT (18.68333333 53.68333333)
5901,2909178.12641968,616,1,POINT (18.71666667 53.68333333)
5902,1577904.470155082,616,1,POINT (18.75 53.68333333)
5903,401483.1209042144,616,1,POINT (18.78333333 53.68333333)
5904,234454.04967572776,616,1,POINT (18.81666667 53.68333333)
5905,761541.8040700803,616,1,POINT (18.85 53.68333333)
5906,8771108.83684218,616,1,POINT (18.88333333 53.68333333)
5907,156359327.65188614,616,1,POINT (18.91666667 53.68333333)
5908,60025613.00795224,616,1,POINT (18.95 53.68333333)
5909,8325362.381751411,616,1,POINT (18.98333333 53.68333333)
5910,541683.7945638777,616,1,POINT (19.01666667 53.68333333)
5911,193144.76791477768,616,1,POINT (19.05 53.68333333)
5912,166417.92034524892,616,1,POINT (19.08333333 53.68333333)
5913,169710.07478902946,616,1,POINT (19.11666667 53.68333333)
5914,234724.4283295155,616,1,POINT (19.15 53.68333333)
5915,363746.1185102896,616,1,POINT (19.18333333 53.68333333)
5916,363008.8459829869,616,1,POINT (19.21666667 53.68333333)
5917,292127.0533420269,616,1,POINT (19.25 53.68333333)
5918,456773.5601485082,616,1,POINT (19.28333333 53.68333333)
5919,1618947.1080322636,616,1,POINT (19.31666667 53.68333333)
5920,1529341.5382897737,616,1,POINT (19.35 53.68333333)
5921,428393.9849481352,616,1,POINT (19.38333333 53.68333333)
5922,202059.09470308738,616,1,POINT (19.41666667 53.68333333)
5923,183350.60483812715,616,1,POINT (19.45 53.68333333)
5924,174323.3443626098,616,1,POINT (19.48333333 53.68333333)
5925,186116.33646028372,616,1,POINT (19.51666667 53.68333333)
5926,232303.3535505042,616,1,POINT (19.55 53.68333333)
5927,250922.86190418713,616,1,POINT (19.58333333 53.68333333)
5928,181423.54727605637,616,1,POINT (19.61666667 53.68333333)
5929,131828.97017070602,616,1,POINT (19.65 53.68333333)
5930,124434.22163942124,616,1,POINT (19.68333333 53.68333333)
5931,124290.12971389489,616,1,POINT (19.71666667 53.68333333)
5932,126606.3016967425,616,1,POINT (19.75 53.68333333)
5933,129774.59718519423,616,1,POINT (19.78333333 53.68333333)
5934,143086.9805476138,616,1,POINT (19.81666667 53.68333333)
5935,147739.91979299329,616,1,POINT (19.85 53.68333333)
5936,351179.03018109885,616,1,POINT (19.88333333 53.68333333)
5937,5919261.521296025,616,1,POINT (19.91666667 53.68333333)
5938,172674432.6569478,616,1,POINT (19.95 53.68333333)
5939,248137741.82891455,616,1,POINT (19.98333333 53.68333333)
5940,8970546.732266312,616,1,POINT (20.01666667 53.68333333)
5941,387375.10395197116,616,1,POINT (20.05 53.68333333)
5942,158024.35077694632,616,1,POINT (20.08333333 53.68333333)
5943,150286.30102256362,616,1,POINT (20.11666667 53.68333333)
5944,144494.61330352028,616,1,POINT (20.15 53.68333333)
5945,143180.47645022016,616,1,POINT (20.18333333 53.68333333)
5946,142598.84654417218,616,1,POINT (20.21666667 53.68333333)
5947,141926.41234371776,616,1,POINT (20.25 53.68333333)
5948,142504.45361978756,616,1,POINT (20.28333333 53.68333333)
5949,146969.88955887282,616,1,POINT (20.31666667 53.68333333)
5950,165890.58132367296,616,1,POINT (20.35 53.68333333)
5951,567395.4664842332,616,1,POINT (20.38333333 53.68333333)
5952,797312.0976958299,616,1,POINT (20.41666667 53.68333333)
5953,1268330.5563104097,616,1,POINT (20.45 53.68333333)
5954,1853109.225702283,616,1,POINT (20.48333333 53.68333333)
5955,1433878.1785891394,616,1,POINT (20.51666667 53.68333333)
5956,507240.0334658799,616,1,POINT (20.55 53.68333333)
5957,158349.35675083485,616,1,POINT (20.58333333 53.68333333)
5958,112354.97299751907,616,1,POINT (20.61666667 53.68333333)
5959,111829.40754458829,616,1,POINT (20.65 53.68333333)
5960,112323.0689017835,616,1,POINT (20.68333333 53.68333333)
5961,127087.2206298532,616,1,POINT (20.71666667 53.68333333)
5962,204763.6866510986,616,1,POINT (20.75 53.68333333)
5963,308640.60977462755,616,1,POINT (20.78333333 53.68333333)
5964,210989.94928321452,616,1,POINT (20.81666667 53.68333333)
5965,141468.09584359147,616,1,POINT (20.85 53.68333333)
5966,121952.86812299863,616,1,POINT (20.88333333 53.68333333)
5967,109131.25666470503,616,1,POINT (20.91666667 53.68333333)
5968,98288.1251093829,616,1,POINT (20.95 53.68333333)
5969,98320.51417861042,616,1,POINT (20.98333333 53.68333333)
5970,98710.4378432997,616,1,POINT (21.01666667 53.68333333)
5971,263301.9026347262,616,1,POINT (21.05 53.68333333)
5972,631285.0288307728,616,1,POINT (21.08333333 53.68333333)
5973,110494.01000742389,616,1,POINT (21.11666667 53.68333333)
5974,99679.74009721633,616,1,POINT (21.15 53.68333333)
5975,88203.13844842817,616,1,POINT (21.18333333 53.68333333)
5976,93916.90611658644,616,1,POINT (21.21666667 53.68333333)
5977,97370.3600287596,616,1,POINT (21.25 53.68333333)
5978,99123.55777431667,616,1,POINT (21.28333333 53.68333333)
5979,99349.23425709114,616,1,POINT (21.31666667 53.68333333)
5980,99349.23425709114,616,1,POINT (21.35 53.68333333)
5981,87803.76844327248,616,1,POINT (21.38333333 53.68333333)
5982,97699.88005548473,616,1,POINT (21.41666667 53.68333333)
5983,97604.18136983269,616,1,POINT (21.45 53.68333333)
5984,90178.46374851941,616,1,POINT (21.48333333 53.68333333)
5985,89104.77265436064,616,1,POINT (21.51666667 53.68333333)
5986,100784.20371643618,616,1,POINT (21.55 53.68333333)
5987,98657.96156009057,616,1,POINT (21.58333333 53.68333333)
5988,89088.45327140603,616,1,POINT (21.61666667 53.68333333)
5989,89329.71920332802,616,1,POINT (21.65 53.68333333)
5990,98299.56054482385,616,1,POINT (21.68333333 53.68333333)
5991,128131.75704376958,616,1,POINT (21.71666667 53.68333333)
5992,324399.4630531292,616,1,POINT (21.75 53.68333333)
5993,720649.6142606075,616,1,POINT (21.78333333 53.68333333)
5994,870807.9223119385,616,1,POINT (21.81666667 53.68333333)
5995,577342.0533715838,616,1,POINT (21.85 53.68333333)
5996,271504.00716852513,616,1,POINT (21.88333333 53.68333333)
5997,149254.1439647303,616,1,POINT (21.91666667 53.68333333)
5998,114586.31290311641,616,1,POINT (21.95 53.68333333)
5999,108706.28950471272,616,1,POINT (21.98333333 53.68333333)
6000,114364.69583132381,616,1,POINT (22.01666667 53.68333333)
6001,173980.74502260372,616,1,POINT (22.05 53.68333333)
6002,156790.72308325468,616,1,POINT (22.08333333 53.68333333)
6003,109773.41242204071,616,1,POINT (22.11666667 53.68333333)
6004,105207.81451436479,616,1,POINT (22.15 53.68333333)
6005,109482.98128842784,616,1,POINT (22.18333333 53.68333333)
6006,119919.9033332116,616,1,POINT (22.21666667 53.68333333)
6007,121775.57128267226,616,1,POINT (22.25 53.68333333)
6008,121765.78113580249,616,1,POINT (22.28333333 53.68333333)
6009,121625.27893079504,616,1,POINT (22.31666667 53.68333333)
6010,130810.60640035306,616,1,POINT (22.35 53.68333333)
6011,334415.7829561504,616,1,POINT (22.38333333 53.68333333)
6012,2360575.696233734,616,1,POINT (22.41666667 53.68333333)
6013,12603190.918300854,616,1,POINT (22.45 53.68333333)
6014,4079831.7369281156,616,1,POINT (22.48333333 53.68333333)
6015,434946.90516158805,616,1,POINT (22.51666667 53.68333333)
6016,127420.64724145542,616,1,POINT (22.55 53.68333333)
6017,97491.55388855167,616,1,POINT (22.58333333 53.68333333)
6018,97489.60945660394,616,1,POINT (22.61666667 53.68333333)
6019,97614.56562106671,616,1,POINT (22.65 53.68333333)
6020,99857.06988869824,616,1,POINT (22.68333333 53.68333333)
6021,99702.36352049172,616,1,POINT (22.71666667 53.68333333)
6022,102187.94853039981,616,1,POINT (22.75 53.68333333)
6023,99235.3966048776,616,1,POINT (22.78333333 53.68333333)
6024,83270.70608503505,616,1,POINT (22.81666667 53.68333333)
6025,76729.43985013543,616,1,POINT (22.85 53.68333333)
6026,99768.06217915053,616,1,POINT (22.88333333 53.68333333)
6027,78538.07430234257,616,1,POINT (22.91666667 53.68333333)
6028,53333.718514688815,616,1,POINT (22.95 53.68333333)
6029,51135.75235722404,616,1,POINT (22.98333333 53.68333333)
6030,51135.75235722404,616,1,POINT (23.01666667 53.68333333)
6031,51485.86568594119,616,1,POINT (23.05 53.68333333)
6032,56384.01213915079,616,1,POINT (23.08333333 53.68333333)
6033,64907.86469973675,616,1,POINT (23.11666667 53.68333333)
6034,101797.77038536071,616,1,POINT (23.15 53.68333333)
6035,145080.81194477418,616,1,POINT (23.18333333 53.68333333)
6036,161093.5897624014,616,1,POINT (23.21666667 53.68333333)
6037,160307.87608639724,616,1,POINT (23.25 53.68333333)
6038,193253.36489638448,616,1,POINT (23.28333333 53.68333333)
6039,440798.1596592468,616,1,POINT (23.31666667 53.68333333)
6040,1429667.554205515,616,1,POINT (23.35 53.68333333)
6041,570167.3829586002,616,1,POINT (23.38333333 53.68333333)
6042,173650.59468942185,616,1,POINT (23.41666667 53.68333333)
6043,78145.38606445889,616,1,POINT (23.45 53.68333333)
6044,72305.5648243484,616,1,POINT (23.48333333 53.68333333)
6045,71324.31336075987,616,1,POINT (23.51666667 53.68333333)
6046,61381.50818694928,616,1,POINT (23.55 53.68333333)
6047,46897.00628925918,616,1,POINT (14.28333333 53.65)
6048,116947.24761304083,616,1,POINT (14.31666667 53.65)
6049,119658.66958090314,616,1,POINT (14.35 53.65)
6050,118536.4739959554,616,1,POINT (14.38333333 53.65)
6051,156335.76874765853,616,1,POINT (14.41666667 53.65)
6052,172247.21701730462,616,1,POINT (14.45 53.65)
6053,1865074.846041734,616,1,POINT (14.48333333 53.65)
6054,8266973.354825153,616,1,POINT (14.51666667 53.65)
6055,276495.8149367268,616,1,POINT (14.65 53.65)
6056,93443.05620937631,616,1,POINT (14.68333333 53.65)
6057,101164.13032406707,616,1,POINT (14.71666667 53.65)
6058,147823.83860695045,616,1,POINT (14.75 53.65)
6059,272453.9275795061,616,1,POINT (14.78333333 53.65)
6060,873427.3936915515,616,1,POINT (14.81666667 53.65)
6061,485445.8003153693,616,1,POINT (14.85 53.65)
6062,348926.56714197004,616,1,POINT (14.88333333 53.65)
6063,171810.2482738208,616,1,POINT (14.91666667 53.65)
6064,111807.74684463892,616,1,POINT (14.95 53.65)
6065,120538.65421280747,616,1,POINT (14.98333333 53.65)
6066,128998.97615231539,616,1,POINT (15.01666667 53.65)
6067,309001.3331580849,616,1,POINT (15.05 53.65)
6068,1587694.9820181257,616,1,POINT (15.08333333 53.65)
6069,8578795.50812299,616,1,POINT (15.11666667 53.65)
6070,2668468.525668862,616,1,POINT (15.15 53.65)
6071,572141.0166587031,616,1,POINT (15.18333333 53.65)
6072,276307.38642733113,616,1,POINT (15.21666667 53.65)
6073,266397.0757675658,616,1,POINT (15.25 53.65)
6074,219852.99067553572,616,1,POINT (15.28333333 53.65)
6075,109880.75359600408,616,1,POINT (15.31666667 53.65)
6076,74531.35471519134,616,1,POINT (15.35 53.65)
6077,74201.87548074484,616,1,POINT (15.38333333 53.65)
6078,73840.70064580746,616,1,POINT (15.41666667 53.65)
6079,73795.78154832927,616,1,POINT (15.45 53.65)
6080,80602.57832221908,616,1,POINT (15.48333333 53.65)
6081,126262.37356532547,616,1,POINT (15.51666667 53.65)
6082,351810.0050078721,616,1,POINT (15.55 53.65)
6083,2203934.165690203,616,1,POINT (15.58333333 53.65)
6084,13580119.405071778,616,1,POINT (15.61666667 53.65)
6085,5548862.887224641,616,1,POINT (15.65 53.65)
6086,621327.2252690777,616,1,POINT (15.68333333 53.65)
6087,244622.14008277195,616,1,POINT (15.71666667 53.65)
6088,215338.52279763776,616,1,POINT (15.75 53.65)
6089,186468.2635113802,616,1,POINT (15.78333333 53.65)
6090,175534.96742287272,616,1,POINT (15.81666667 53.65)
6091,133752.7009888907,616,1,POINT (15.85 53.65)
6092,80749.86564290433,616,1,POINT (15.88333333 53.65)
6093,77563.47198016974,616,1,POINT (15.91666667 53.65)
6094,68532.60538985232,616,1,POINT (15.95 53.65)
6095,74193.24791381585,616,1,POINT (15.98333333 53.65)
6096,103184.38152034959,616,1,POINT (16.01666667 53.65)
6097,97938.18174849336,616,1,POINT (16.05 53.65)
6098,120294.47163296388,616,1,POINT (16.08333333 53.65)
6099,102854.10003775683,616,1,POINT (16.11666667 53.65)
6100,131568.84556047327,616,1,POINT (16.15 53.65)
6101,124176.08810028822,616,1,POINT (16.18333333 53.65)
6102,128482.36930190053,616,1,POINT (16.21666667 53.65)
6103,128260.11761856472,616,1,POINT (16.25 53.65)
6104,126138.15983867369,616,1,POINT (16.28333333 53.65)
6105,111378.75484648904,616,1,POINT (16.31666667 53.65)
6106,88666.42995418778,616,1,POINT (16.35 53.65)
6107,83491.59627378432,616,1,POINT (16.38333333 53.65)
6108,82714.31980074226,616,1,POINT (16.41666667 53.65)
6109,82714.31980074226,616,1,POINT (16.45 53.65)
6110,83163.63464829829,616,1,POINT (16.48333333 53.65)
6111,90276.94498767288,616,1,POINT (16.51666667 53.65)
6112,96168.98662115971,616,1,POINT (16.55 53.65)
6113,86990.54873181379,616,1,POINT (16.58333333 53.65)
